Time,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,Round Number,Year
0 days 01:30:43.042000,20.5,55.1,1015.1,False,26.9,353,0.7,1,2021
0 days 01:31:43.043000,20.5,54.8,1015.1,False,26.8,194,0.8,1,2021
0 days 01:32:43.039000,20.5,54.2,1015.1,False,27.0,4,0.5,1,2021
0 days 01:33:43.035000,20.5,54.0,1015.1,False,27.0,351,0.9,1,2021
0 days 01:34:43.035000,20.5,54.3,1015.1,False,26.8,9,1.0,1,2021
0 days 01:35:43.036000,20.5,54.6,1015.1,False,26.7,16,0.8,1,2021
0 days 01:36:43.035000,20.5,54.7,1015.1,False,26.7,10,0.8,1,2021
0 days 01:37:43.036000,20.6,55.1,1015.1,False,26.6,13,0.9,1,2021
0 days 01:38:43.045000,20.5,55.4,1015.1,False,26.5,5,0.9,1,2021
0 days 01:39:43.051000,20.5,55.2,1015.1,False,26.5,17,0.9,1,2021
0 days 01:40:43.073000,20.5,55.5,1015.1,False,26.6,5,0.8,1,2021
0 days 01:41:43.068000,20.5,55.3,1014.9,False,26.6,8,0.6,1,2021
0 days 01:42:43.084000,20.5,54.8,1015.0,False,26.6,7,1.0,1,2021
0 days 01:43:43.100000,20.5,55.1,1015.1,False,26.6,10,1.2,1,2021
0 days 01:44:43.117000,20.5,55.2,1015.0,False,26.3,351,1.0,1,2021
0 days 01:45:43.133000,20.4,55.1,1015.0,False,26.3,12,1.0,1,2021
0 days 01:46:43.129000,20.4,55.1,1015.1,False,26.3,10,0.8,1,2021
0 days 01:47:43.128000,20.5,54.5,1015.0,False,26.5,15,0.9,1,2021
0 days 01:48:43.135000,20.5,53.9,1015.0,False,26.5,12,1.3,1,2021
0 days 01:49:43.137000,20.5,54.2,1015.0,False,26.2,5,0.8,1,2021
0 days 01:50:43.129000,20.5,54.2,1015.1,False,26.2,359,0.8,1,2021
0 days 01:51:43.130000,20.5,54.1,1015.1,False,26.4,8,0.7,1,2021
0 days 01:52:43.130000,20.5,53.9,1014.9,False,26.5,352,0.8,1,2021
0 days 01:53:43.139000,20.5,53.9,1015.1,False,26.5,0,0.6,1,2021
0 days 01:54:43.135000,20.5,53.8,1015.1,False,26.4,356,0.5,1,2021
0 days 01:55:43.137000,20.5,53.8,1015.1,False,26.3,358,0.8,1,2021
0 days 01:56:43.137000,20.5,53.9,1015.1,False,26.3,11,0.8,1,2021
0 days 01:57:43.136000,20.5,54.1,1015.0,False,26.3,7,1.0,1,2021
0 days 01:58:43.147000,20.5,54.3,1015.1,False,26.4,17,0.8,1,2021
0 days 01:59:43.145000,20.5,54.2,1015.0,False,26.4,357,0.8,1,2021
0 days 02:00:43.159000,20.5,54.4,1015.1,False,26.3,8,1.1,1,2021
0 days 02:01:43.163000,20.5,54.7,1015.1,False,26.3,5,0.9,1,2021
0 days 02:02:43.160000,20.6,54.8,1015.1,False,26.3,8,0.8,1,2021
0 days 02:03:43.160000,20.5,55.1,1015.1,False,26.1,7,0.7,1,2021
0 days 02:04:43.160000,20.5,54.9,1015.1,False,26.3,31,0.6,1,2021
0 days 02:05:43.165000,20.5,54.9,1015.1,False,26.3,17,0.6,1,2021
0 days 02:06:43.159000,20.5,54.9,1015.1,False,26.1,14,0.8,1,2021
0 days 02:07:43.160000,20.5,54.8,1015.2,False,26.0,350,0.7,1,2021
0 days 02:08:43.160000,20.5,54.2,1015.2,False,26.0,1,0.6,1,2021
0 days 02:09:43.158000,20.6,53.6,1015.2,False,26.1,5,0.7,1,2021
0 days 02:10:43.158000,20.6,52.6,1015.1,False,26.2,8,0.9,1,2021
0 days 02:11:43.162000,20.6,52.7,1015.2,False,26.2,21,1.0,1,2021
0 days 02:12:43.164000,20.6,52.7,1015.1,False,26.1,9,0.9,1,2021
0 days 00:00:41.291000,9.8,68.7,1011.7,True,18.1,61,0.2,2,2021
0 days 00:01:41.287000,9.7,70.0,1011.6,True,18.1,261,0.1,2,2021
0 days 00:02:41.294000,9.6,69.2,1011.6,True,18.0,243,0.4,2,2021
0 days 00:03:41.289000,9.4,68.3,1011.6,True,17.7,250,0.4,2,2021
0 days 00:04:41.288000,9.3,67.9,1011.7,True,17.6,259,0.5,2,2021
0 days 00:05:41.289000,9.3,69.1,1011.6,True,17.6,256,0.5,2,2021
0 days 00:06:41.296000,9.3,69.4,1011.6,True,17.5,248,0.4,2,2021
0 days 00:07:41.289000,9.2,70.6,1011.6,True,17.5,268,0.4,2,2021
0 days 00:08:41.293000,9.2,70.5,1011.6,True,17.5,214,0.4,2,2021
0 days 00:09:41.290000,9.2,70.7,1011.7,True,17.5,237,0.2,2,2021
0 days 00:10:41.290000,9.2,71.8,1011.7,True,17.5,285,0.3,2,2021
0 days 00:11:41.294000,9.3,70.5,1011.6,True,17.6,260,0.5,2,2021
0 days 00:12:41.305000,9.2,71.9,1011.6,True,17.5,241,0.3,2,2021
0 days 00:13:41.321000,9.2,74.0,1011.7,True,17.4,241,0.1,2,2021
0 days 00:14:41.319000,9.2,73.8,1011.6,True,17.4,234,0.3,2,2021
0 days 00:15:41.321000,9.2,74.9,1011.7,True,17.4,260,0.2,2,2021
0 days 00:16:41.335000,9.2,75.0,1011.6,True,17.4,258,0.3,2,2021
0 days 00:17:41.336000,9.2,73.1,1011.5,True,17.5,270,0.6,2,2021
0 days 00:18:41.352000,9.2,74.0,1011.5,True,17.5,244,0.2,2,2021
0 days 00:19:41.352000,9.2,75.4,1011.5,True,17.4,266,0.3,2,2021
0 days 00:20:41.361000,9.2,76.2,1011.5,True,17.4,272,0.4,2,2021
0 days 00:21:41.350000,9.2,74.9,1011.5,True,17.4,271,0.5,2,2021
0 days 00:22:41.350000,9.3,74.8,1011.5,True,17.5,259,0.5,2,2021
0 days 00:23:41.351000,9.2,74.6,1011.5,True,17.4,271,0.4,2,2021
0 days 00:24:41.352000,9.2,73.1,1011.5,True,17.3,273,0.4,2,2021
0 days 00:25:41.369000,9.3,74.7,1011.5,True,17.5,244,0.3,2,2021
0 days 00:26:41.366000,9.3,74.3,1011.5,True,17.5,281,0.2,2,2021
0 days 00:27:41.381000,9.4,76.0,1011.5,True,17.5,248,0.2,2,2021
0 days 00:28:41.382000,9.4,76.4,1011.5,True,17.7,258,0.2,2,2021
0 days 00:29:41.397000,9.4,75.5,1011.5,True,17.8,273,0.2,2,2021
0 days 00:30:41.414000,9.4,74.6,1011.5,True,17.8,0,0.1,2,2021
0 days 00:31:41.414000,9.4,75.7,1011.5,True,17.7,177,0.1,2,2021
0 days 00:32:41.413000,9.5,77.1,1011.5,True,17.7,0,0.4,2,2021
0 days 00:33:41.418000,9.6,75.0,1011.5,True,17.7,178,0.1,2,2021
0 days 00:34:41.415000,9.6,75.4,1011.5,True,17.3,203,0.2,2,2021
0 days 00:35:41.414000,9.5,75.7,1011.5,True,17.2,199,0.1,2,2021
0 days 00:36:41.414000,9.5,74.2,1011.4,True,17.1,226,0.3,2,2021
0 days 00:37:41.414000,9.4,74.4,1011.5,True,16.9,122,0.2,2,2021
0 days 00:38:41.416000,9.6,75.6,1011.6,True,16.7,206,0.5,2,2021
0 days 00:39:41.413000,9.6,76.8,1011.5,True,16.5,91,0.3,2,2021
0 days 00:40:41.413000,9.8,76.5,1011.5,True,16.5,218,0.2,2,2021
0 days 00:41:41.414000,9.7,74.8,1011.5,True,16.4,238,0.2,2,2021
0 days 00:42:41.413000,9.6,75.9,1011.5,True,16.4,197,0.3,2,2021
0 days 00:43:41.412000,9.7,74.0,1011.5,True,16.4,268,0.2,2,2021
0 days 00:44:41.414000,9.7,74.7,1011.5,True,16.3,95,0.2,2,2021
0 days 00:45:41.411000,9.7,74.9,1011.4,True,16.2,288,0.4,2,2021
0 days 00:46:41.412000,9.7,73.2,1011.5,True,16.2,359,0.1,2,2021
0 days 00:47:41.413000,9.8,74.3,1011.5,True,16.2,77,0.3,2,2021
0 days 00:48:41.433000,9.9,72.5,1011.4,True,16.2,0,0.1,2,2021
0 days 00:49:41.412000,9.9,72.5,1011.5,True,16.2,85,0.6,2,2021
0 days 00:50:41.421000,10.0,72.2,1011.4,True,16.2,83,0.3,2,2021
0 days 00:51:41.403000,10.0,71.3,1011.5,True,16.1,99,0.7,2,2021
0 days 00:52:41.413000,10.0,71.2,1011.3,True,15.7,97,0.7,2,2021
0 days 00:53:41.418000,10.1,67.7,1011.4,True,15.2,81,0.8,2,2021
0 days 00:54:41.413000,10.1,69.9,1011.4,True,15.2,99,0.8,2,2021
0 days 00:55:41.421000,10.2,68.8,1011.3,True,15.0,87,0.6,2,2021
0 days 00:56:41.415000,10.2,68.2,1011.4,True,14.9,91,0.9,2,2021
0 days 00:57:41.413000,10.2,69.2,1011.4,True,14.6,89,0.9,2,2021
0 days 00:58:41.412000,10.3,69.6,1011.5,True,14.5,90,0.7,2,2021
0 days 00:59:41.414000,10.3,68.5,1011.3,True,14.3,82,0.8,2,2021
0 days 01:00:41.412000,10.3,68.8,1011.3,True,14.3,103,0.8,2,2021
0 days 01:01:41.411000,10.4,69.6,1011.3,True,14.1,93,0.7,2,2021
0 days 01:02:41.415000,10.4,69.1,1011.3,False,14.0,75,0.8,2,2021
0 days 01:03:41.411000,10.4,69.3,1011.3,False,14.1,67,0.8,2,2021
0 days 01:04:41.423000,10.4,67.7,1011.1,False,14.0,88,0.6,2,2021
0 days 01:05:41.413000,10.4,68.8,1011.3,False,13.9,83,0.8,2,2021
0 days 01:06:41.414000,10.4,68.9,1011.4,False,13.8,89,0.9,2,2021
0 days 01:07:41.412000,10.5,67.7,1011.6,False,13.9,70,0.6,2,2021
0 days 01:08:41.412000,10.4,67.3,1011.2,False,13.9,79,0.7,2,2021
0 days 01:09:41.414000,10.5,68.6,1011.3,False,13.9,78,0.9,2,2021
0 days 01:10:41.412000,10.6,66.5,1011.3,False,14.1,89,0.7,2,2021
0 days 01:11:41.412000,10.6,68.1,1011.0,False,14.2,81,0.9,2,2021
0 days 01:12:41.412000,10.7,68.9,1011.3,False,14.2,85,0.7,2,2021
0 days 01:13:41.412000,10.7,68.7,1011.4,False,14.4,99,0.8,2,2021
0 days 01:14:41.412000,10.8,69.2,1011.1,False,14.6,105,0.7,2,2021
0 days 01:15:41.409000,10.9,68.6,1011.3,False,14.7,92,1.0,2,2021
0 days 01:16:41.429000,10.9,67.7,1011.2,False,14.9,112,1.0,2,2021
0 days 01:17:41.416000,11.0,67.7,1011.3,False,15.0,95,1.0,2,2021
0 days 01:18:41.412000,11.1,67.6,1011.2,False,15.2,102,1.0,2,2021
0 days 01:19:41.413000,11.1,67.3,1011.1,False,15.3,97,1.1,2,2021
0 days 01:20:41.419000,11.1,65.9,1011.2,False,15.4,88,1.1,2,2021
0 days 01:21:41.415000,11.1,65.0,1011.3,False,15.5,84,0.8,2,2021
0 days 01:22:41.413000,11.1,66.0,1011.3,False,15.5,105,0.7,2,2021
0 days 01:23:41.413000,11.0,66.1,1011.2,False,15.4,100,0.7,2,2021
0 days 01:24:41.415000,11.1,66.0,1011.3,False,15.6,91,1.0,2,2021
0 days 01:25:41.418000,11.1,65.9,1011.2,False,15.7,97,0.9,2,2021
0 days 01:26:41.413000,11.2,66.0,1011.2,False,15.8,117,0.8,2,2021
0 days 01:27:41.411000,11.1,66.5,1011.0,False,15.9,155,0.5,2,2021
0 days 01:28:41.411000,11.2,67.1,1011.2,False,15.9,113,0.5,2,2021
0 days 01:29:41.413000,11.2,67.3,1011.2,False,16.0,126,0.5,2,2021
0 days 01:30:41.412000,11.1,67.1,1011.2,False,16.0,229,0.4,2,2021
0 days 01:31:41.413000,11.0,66.8,1011.2,False,15.9,230,0.2,2,2021
0 days 01:32:41.416000,11.0,68.2,1011.3,False,15.9,232,0.2,2,2021
0 days 01:33:41.414000,11.1,69.6,1011.2,False,16.1,234,0.2,2,2021
0 days 01:34:41.412000,11.1,70.1,1011.2,False,16.3,240,0.2,2,2021
0 days 01:35:41.412000,11.0,69.6,1011.2,False,16.4,208,0.1,2,2021
0 days 01:36:41.412000,11.0,70.4,1011.2,False,16.5,88,0.1,2,2021
0 days 01:37:41.414000,11.0,68.9,1011.2,False,16.6,251,0.1,2,2021
0 days 01:38:41.412000,11.0,69.7,1011.2,False,16.8,228,0.3,2,2021
0 days 01:39:41.416000,11.0,68.3,1011.1,False,16.8,238,0.3,2,2021
0 days 01:40:41.419000,10.9,69.9,1011.2,False,16.8,255,0.1,2,2021
0 days 01:41:41.412000,10.9,71.1,1011.2,False,17.2,351,0.2,2,2021
0 days 01:42:41.412000,11.1,71.3,1011.2,False,17.4,245,0.1,2,2021
0 days 01:43:41.421000,11.1,70.7,1011.2,False,17.5,283,0.2,2,2021
0 days 01:44:41.413000,11.1,70.5,1011.1,False,17.7,282,0.1,2,2021
0 days 01:45:41.419000,11.1,68.9,1011.1,False,17.8,251,0.5,2,2021
0 days 01:46:41.411000,11.0,69.8,1011.1,False,17.8,271,0.4,2,2021
0 days 01:47:41.416000,10.9,70.6,1011.1,False,17.7,240,0.3,2,2021
0 days 01:48:41.416000,10.9,70.8,1011.1,False,17.8,275,0.3,2,2021
0 days 01:49:41.417000,11.0,71.0,1011.0,False,17.8,266,0.4,2,2021
0 days 01:50:41.427000,11.0,70.9,1011.1,False,17.9,286,0.4,2,2021
0 days 01:51:41.414000,11.0,71.9,1011.0,False,17.9,263,0.3,2,2021
0 days 01:52:41.411000,11.1,71.8,1011.0,False,18.0,295,0.3,2,2021
0 days 01:53:41.413000,11.1,71.3,1011.1,False,18.0,248,0.2,2,2021
0 days 01:54:41.412000,11.2,71.4,1011.1,False,18.0,241,0.1,2,2021
0 days 01:55:41.418000,11.3,70.1,1011.0,False,18.3,277,0.2,2,2021
0 days 01:56:41.412000,11.3,68.3,1011.0,False,18.2,260,0.1,2,2021
0 days 01:57:41.404000,11.3,69.2,1011.1,False,18.2,268,0.3,2,2021
0 days 01:58:41.414000,11.2,68.9,1011.0,False,18.2,287,0.3,2,2021
0 days 01:59:41.415000,11.2,69.1,1011.0,False,18.1,235,0.2,2,2021
0 days 02:00:41.413000,11.3,69.8,1011.0,False,18.1,114,0.3,2,2021
0 days 02:01:41.412000,11.5,69.4,1011.2,False,18.2,42,0.6,2,2021
0 days 02:02:41.413000,11.6,67.9,1011.0,False,18.3,84,0.2,2,2021
0 days 02:03:41.413000,11.6,67.3,1011.1,False,18.2,297,0.5,2,2021
0 days 02:04:41.415000,11.5,67.1,1010.7,False,18.0,94,0.7,2,2021
0 days 02:05:41.413000,11.5,66.9,1011.1,False,17.9,84,0.5,2,2021
0 days 02:06:41.415000,11.6,66.2,1011.0,False,17.9,91,0.9,2,2021
0 days 02:07:41.415000,11.6,66.7,1011.0,False,17.9,163,0.8,2,2021
0 days 02:08:41.402000,11.6,67.0,1011.0,False,17.7,88,0.5,2,2021
0 days 02:09:41.414000,11.6,67.1,1011.0,False,17.6,88,0.7,2,2021
0 days 02:10:41.413000,11.6,66.9,1011.0,False,17.6,113,0.6,2,2021
0 days 02:11:41.412000,11.6,66.6,1010.9,False,17.7,122,0.7,2,2021
0 days 02:12:41.412000,11.6,66.2,1010.9,False,17.6,107,0.8,2,2021
0 days 02:13:41.420000,11.7,66.6,1011.0,False,17.5,92,0.5,2,2021
0 days 02:14:41.417000,11.7,66.3,1011.1,True,17.6,70,0.7,2,2021
0 days 02:15:41.413000,11.7,66.1,1010.9,True,17.8,80,0.5,2,2021
0 days 02:16:41.411000,11.8,64.8,1011.0,True,17.8,108,0.6,2,2021
0 days 02:17:41.413000,11.8,64.8,1011.4,True,17.8,97,0.5,2,2021
0 days 02:18:41.413000,11.7,64.6,1011.0,False,17.8,92,0.5,2,2021
0 days 02:19:41.413000,11.7,65.2,1011.1,False,17.8,113,0.7,2,2021
0 days 02:20:41.412000,11.8,65.9,1011.0,False,17.7,96,0.7,2,2021
0 days 02:21:41.412000,11.6,65.9,1010.7,False,17.6,80,0.9,2,2021
0 days 02:22:41.415000,11.6,65.6,1011.0,False,17.6,83,0.6,2,2021
0 days 02:23:41.412000,11.6,65.8,1011.0,False,17.7,114,0.6,2,2021
0 days 02:24:41.411000,11.7,66.2,1010.9,False,17.7,118,0.5,2,2021
0 days 02:25:41.414000,11.7,66.0,1010.9,False,17.7,82,0.3,2,2021
0 days 02:26:41.412000,11.7,65.8,1010.9,False,17.7,98,0.5,2,2021
0 days 02:27:41.413000,11.7,65.7,1010.9,False,17.8,87,0.8,2,2021
0 days 02:28:41.412000,11.7,65.2,1010.9,False,17.6,35,0.3,2,2021
0 days 02:29:41.414000,11.7,65.5,1010.9,False,17.7,62,0.6,2,2021
0 days 02:30:41.436000,11.7,64.9,1010.9,False,17.8,320,0.3,2,2021
0 days 02:31:41.410000,11.7,65.0,1011.0,False,17.8,62,0.3,2,2021
0 days 02:32:41.412000,11.8,63.2,1010.9,False,17.7,92,0.3,2,2021
0 days 02:33:41.412000,11.9,64.4,1010.9,False,17.7,107,0.9,2,2021
0 days 02:34:41.414000,12.0,63.8,1011.0,False,17.8,105,0.8,2,2021
0 days 02:35:41.412000,12.1,64.0,1010.8,False,17.9,91,0.8,2,2021
0 days 02:36:41.414000,12.1,63.7,1010.8,False,18.0,80,0.7,2,2021
0 days 02:37:41.416000,12.1,63.2,1010.9,False,18.5,100,0.7,2,2021
0 days 02:38:41.412000,12.2,62.6,1011.0,False,18.5,89,0.6,2,2021
0 days 02:39:41.413000,12.3,62.4,1011.0,False,18.5,90,0.7,2,2021
0 days 02:40:41.411000,12.3,61.6,1010.9,False,18.6,72,0.3,2,2021
0 days 00:00:04.020000,19.5,38.7,1005.4,False,38.5,348,0.8,3,2021
0 days 00:01:04.020000,19.4,38.0,1005.4,False,38.4,341,1.1,3,2021
0 days 00:02:04.021000,19.4,38.6,1005.4,False,38.4,16,1.0,3,2021
0 days 00:03:04.022000,19.2,38.4,1005.4,False,38.4,12,1.0,3,2021
0 days 00:04:04.020000,19.3,38.2,1005.3,False,38.8,358,0.8,3,2021
0 days 00:05:04.020000,19.3,38.5,1005.5,False,38.7,13,0.9,3,2021
0 days 00:06:04.021000,19.5,39.2,1005.5,False,38.7,25,0.8,3,2021
0 days 00:07:04.017000,19.3,39.5,1005.4,False,38.9,353,0.4,3,2021
0 days 00:08:04.023000,19.1,39.7,1005.4,False,39.0,348,0.5,3,2021
0 days 00:09:04.018000,19.2,39.4,1005.4,False,39.4,3,0.6,3,2021
0 days 00:10:04.021000,19.2,38.5,1005.3,False,39.4,10,0.8,3,2021
0 days 00:11:04.020000,19.3,38.1,1005.4,False,39.1,349,0.8,3,2021
0 days 00:12:04.021000,19.3,37.8,1005.3,False,38.7,12,1.2,3,2021
0 days 00:13:04.019000,19.4,37.5,1005.3,False,38.7,3,1.0,3,2021
0 days 00:14:04.020000,19.4,37.5,1005.3,False,38.7,3,1.0,3,2021
0 days 00:15:04.022000,19.4,37.5,1005.3,False,38.7,10,0.6,3,2021
0 days 00:16:04.019000,19.5,37.7,1005.3,False,39.0,4,0.5,3,2021
0 days 00:17:04.020000,19.5,38.1,1005.2,False,39.2,7,0.7,3,2021
0 days 00:18:04.020000,19.5,38.6,1005.1,False,39.3,352,0.8,3,2021
0 days 00:19:04.019000,19.6,38.3,1005.0,False,39.4,343,1.0,3,2021
0 days 00:20:04.035000,19.6,38.4,1005.1,False,39.6,349,0.9,3,2021
0 days 00:21:04.035000,19.7,38.4,1005.1,False,39.7,352,1.0,3,2021
0 days 00:22:04.035000,19.8,37.3,1005.2,False,39.8,350,0.8,3,2021
0 days 00:23:04.049000,20.0,37.8,1005.0,False,40.3,347,1.3,3,2021
0 days 00:24:04.068000,19.9,38.3,1005.1,False,40.3,351,0.6,3,2021
0 days 00:25:04.066000,19.8,38.3,1005.0,False,40.3,346,1.1,3,2021
0 days 00:26:04.081000,19.8,37.8,1005.1,False,40.3,342,1.1,3,2021
0 days 00:27:04.115000,19.9,38.0,1005.1,False,40.6,343,1.2,3,2021
0 days 00:28:04.117000,19.7,39.1,1005.1,False,40.1,353,1.0,3,2021
