resultId,raceId,driverId,positionOrder,points,laps,rank,statusId,time_,fastestLapTime_,fastestLapSpeed_,year,round,circuitId,name,url,date & time
24654,1032,832,9,3.0,70,1,11,,0 days 00:01:05.619000,236.894,2020,2,70,Styrian Grand Prix,http://en.wikipedia.org/wiki/2020_Styrian_Grand_Prix,2020-07-12 13:10:00
24655,1032,826,10,1.0,70,13,11,,0 days 00:01:08.378000,227.336,2020,2,70,Styrian Grand Prix,http://en.wikipedia.org/wiki/2020_Styrian_Grand_Prix,2020-07-12 13:10:00
24656,1032,8,11,0.0,70,14,11,,0 days 00:01:08.382000,227.322,2020,2,70,Styrian Grand Prix,http://en.wikipedia.org/wiki/2020_Styrian_Grand_Prix,2020-07-12 13:10:00
24657,1032,825,12,0.0,70,11,11,,0 days 00:01:08.009000,228.569,2020,2,70,Styrian Grand Prix,http://en.wikipedia.org/wiki/2020_Styrian_Grand_Prix,2020-07-12 13:10:00
24658,1032,154,13,0.0,70,12,11,,0 days 00:01:08.047000,228.442,2020,2,70,Styrian Grand Prix,http://en.wikipedia.org/wiki/2020_Styrian_Grand_Prix,2020-07-12 13:10:00
24659,1032,841,14,0.0,70,15,11,,0 days 00:01:08.512000,226.891,2020,2,70,Styrian Grand Prix,http://en.wikipedia.org/wiki/2020_Styrian_Grand_Prix,2020-07-12 13:10:00
24660,1032,842,15,0.0,70,8,11,,0 days 00:01:07.827000,229.183,2020,2,70,Styrian Grand Prix,http://en.wikipedia.org/wiki/2020_Styrian_Grand_Prix,2020-07-12 13:10:00
24661,1032,847,16,0.0,69,16,12,,0 days 00:01:08.601000,226.597,2020,2,70,Styrian Grand Prix,http://en.wikipedia.org/wiki/2020_Styrian_Grand_Prix,2020-07-12 13:10:00
24662,1032,849,17,0.0,69,17,12,,0 days 00:01:08.806000,225.922,2020,2,70,Styrian Grand Prix,http://en.wikipedia.org/wiki/2020_Styrian_Grand_Prix,2020-07-12 13:10:00
24663,1032,839,18,0.0,25,18,25,,0 days 00:01:09.321000,224.243,2020,2,70,Styrian Grand Prix,http://en.wikipedia.org/wiki/2020_Styrian_Grand_Prix,2020-07-12 13:10:00
24664,1032,844,19,0.0,4,19,130,,0 days 00:01:35.379000,162.979,2020,2,70,Styrian Grand Prix,http://en.wikipedia.org/wiki/2020_Styrian_Grand_Prix,2020-07-12 13:10:00
24665,1032,20,20,0.0,1,0,130,,0 days 00:01:28.217748947,210.58524607730575,2020,2,70,Styrian Grand Prix,http://en.wikipedia.org/wiki/2020_Styrian_Grand_Prix,2020-07-12 13:10:00
24666,1033,1,1,26.0,70,1,1,0 days 01:36:12.473000,0 days 00:01:16.627000,205.823,2020,3,11,Hungarian Grand Prix,http://en.wikipedia.org/wiki/2020_Hungarian_Grand_Prix,2020-07-19 13:10:00
24667,1033,830,2,18.0,70,4,1,0 days 01:36:21.175000,0 days 00:01:19.184000,199.176,2020,3,11,Hungarian Grand Prix,http://en.wikipedia.org/wiki/2020_Hungarian_Grand_Prix,2020-07-19 13:10:00
24668,1033,822,3,15.0,70,2,1,0 days 01:36:21.925000,0 days 00:01:17.665000,203.072,2020,3,11,Hungarian Grand Prix,http://en.wikipedia.org/wiki/2020_Hungarian_Grand_Prix,2020-07-19 13:10:00
24669,1033,840,4,12.0,70,3,1,0 days 01:37:10.052000,0 days 00:01:18.973000,199.708,2020,3,11,Hungarian Grand Prix,http://en.wikipedia.org/wiki/2020_Hungarian_Grand_Prix,2020-07-19 13:10:00
24670,1033,848,5,10.0,70,5,1,0 days 01:37:30.789000,0 days 00:01:19.440000,198.534,2020,3,11,Hungarian Grand Prix,http://en.wikipedia.org/wiki/2020_Hungarian_Grand_Prix,2020-07-19 13:10:00
24671,1033,20,6,8.0,69,14,11,,0 days 00:01:20.363000,196.254,2020,3,11,Hungarian Grand Prix,http://en.wikipedia.org/wiki/2020_Hungarian_Grand_Prix,2020-07-19 13:10:00
24672,1033,815,7,6.0,69,10,11,,0 days 00:01:20.090000,196.923,2020,3,11,Hungarian Grand Prix,http://en.wikipedia.org/wiki/2020_Hungarian_Grand_Prix,2020-07-19 13:10:00
24673,1033,817,8,4.0,69,7,11,,0 days 00:01:19.532000,198.305,2020,3,11,Hungarian Grand Prix,http://en.wikipedia.org/wiki/2020_Hungarian_Grand_Prix,2020-07-19 13:10:00
24674,1033,832,9,2.0,69,15,11,,0 days 00:01:20.477000,195.976,2020,3,11,Hungarian Grand Prix,http://en.wikipedia.org/wiki/2020_Hungarian_Grand_Prix,2020-07-19 13:10:00
24675,1033,825,10,1.0,69,6,11,,0 days 00:01:19.457000,198.492,2020,3,11,Hungarian Grand Prix,http://en.wikipedia.org/wiki/2020_Hungarian_Grand_Prix,2020-07-19 13:10:00
24676,1033,844,11,0.0,69,16,11,,0 days 00:01:20.821000,195.142,2020,3,11,Hungarian Grand Prix,http://en.wikipedia.org/wiki/2020_Hungarian_Grand_Prix,2020-07-19 13:10:00
24677,1033,826,12,0.0,69,18,11,,0 days 00:01:20.946000,194.841,2020,3,11,Hungarian Grand Prix,http://en.wikipedia.org/wiki/2020_Hungarian_Grand_Prix,2020-07-19 13:10:00
24678,1033,846,13,0.0,69,8,11,,0 days 00:01:19.945000,197.28,2020,3,11,Hungarian Grand Prix,http://en.wikipedia.org/wiki/2020_Hungarian_Grand_Prix,2020-07-19 13:10:00
24679,1033,839,14,0.0,69,13,11,,0 days 00:01:20.261000,196.503,2020,3,11,Hungarian Grand Prix,http://en.wikipedia.org/wiki/2020_Hungarian_Grand_Prix,2020-07-19 13:10:00
24680,1033,8,15,0.0,69,17,11,,0 days 00:01:20.889000,194.978,2020,3,11,Hungarian Grand Prix,http://en.wikipedia.org/wiki/2020_Hungarian_Grand_Prix,2020-07-19 13:10:00
24681,1033,154,16,0.0,69,12,11,,0 days 00:01:20.232000,196.574,2020,3,11,Hungarian Grand Prix,http://en.wikipedia.org/wiki/2020_Hungarian_Grand_Prix,2020-07-19 13:10:00
24682,1033,841,17,0.0,69,11,11,,0 days 00:01:20.096000,196.908,2020,3,11,Hungarian Grand Prix,http://en.wikipedia.org/wiki/2020_Hungarian_Grand_Prix,2020-07-19 13:10:00
24683,1033,847,18,0.0,69,9,11,,0 days 00:01:19.984000,197.184,2020,3,11,Hungarian Grand Prix,http://en.wikipedia.org/wiki/2020_Hungarian_Grand_Prix,2020-07-19 13:10:00
24684,1033,849,19,0.0,65,19,15,,0 days 00:01:21.198000,194.236,2020,3,11,Hungarian Grand Prix,http://en.wikipedia.org/wiki/2020_Hungarian_Grand_Prix,2020-07-19 13:10:00
24685,1033,842,20,0.0,15,20,5,,0 days 00:01:23.939000,187.893,2020,3,11,Hungarian Grand Prix,http://en.wikipedia.org/wiki/2020_Hungarian_Grand_Prix,2020-07-19 13:10:00
24686,1034,1,1,25.0,52,3,1,0 days 01:28:01.283000,0 days 00:01:29.238000,237.652,2020,4,9,British Grand Prix,http://en.wikipedia.org/wiki/2020_British_Grand_Prix,2020-08-02 13:10:00
24687,1034,830,2,19.0,52,1,1,0 days 01:28:07.139000,0 days 00:01:27.097000,243.494,2020,4,9,British Grand Prix,http://en.wikipedia.org/wiki/2020_British_Grand_Prix,2020-08-02 13:10:00
24688,1034,844,3,15.0,52,9,1,0 days 01:28:19.757000,0 days 00:01:29.813000,236.13,2020,4,9,British Grand Prix,http://en.wikipedia.org/wiki/2020_British_Grand_Prix,2020-08-02 13:10:00
24689,1034,817,4,12.0,52,5,1,0 days 01:28:20.933000,0 days 00:01:29.482000,237.004,2020,4,9,British Grand Prix,http://en.wikipedia.org/wiki/2020_British_Grand_Prix,2020-08-02 13:10:00
24690,1034,846,5,10.0,52,12,1,0 days 01:28:23.560000,0 days 00:01:30.058000,235.488,2020,4,9,British Grand Prix,http://en.wikipedia.org/wiki/2020_British_Grand_Prix,2020-08-02 13:10:00
24691,1034,839,6,8.0,52,6,1,0 days 01:28:28.220000,0 days 00:01:29.491000,236.98,2020,4,9,British Grand Prix,http://en.wikipedia.org/wiki/2020_British_Grand_Prix,2020-08-02 13:10:00
24692,1034,842,7,6.0,52,7,1,0 days 01:28:32.471000,0 days 00:01:29.603000,236.684,2020,4,9,British Grand Prix,http://en.wikipedia.org/wiki/2020_British_Grand_Prix,2020-08-02 13:10:00
24693,1034,848,8,4.0,52,2,1,0 days 01:28:33.953000,0 days 00:01:28.689000,239.123,2020,4,9,British Grand Prix,http://en.wikipedia.org/wiki/2020_British_Grand_Prix,2020-08-02 13:10:00
24694,1034,840,9,2.0,52,13,1,0 days 01:28:38.594000,0 days 00:01:30.475000,234.402,2020,4,9,British Grand Prix,http://en.wikipedia.org/wiki/2020_British_Grand_Prix,2020-08-02 13:10:00
24695,1034,20,10,1.0,52,15,1,0 days 01:28:43.140000,0 days 00:01:30.537000,234.242,2020,4,9,British Grand Prix,http://en.wikipedia.org/wiki/2020_British_Grand_Prix,2020-08-02 13:10:00
24696,1034,822,11,0.0,52,4,1,0 days 01:28:43.450000,0 days 00:01:29.265000,237.58,2020,4,9,British Grand Prix,http://en.wikipedia.org/wiki/2020_British_Grand_Prix,2020-08-02 13:10:00
24697,1034,847,12,0.0,52,16,1,0 days 01:28:53.287000,0 days 00:01:30.862000,233.404,2020,4,9,British Grand Prix,http://en.wikipedia.org/wiki/2020_British_Grand_Prix,2020-08-02 13:10:00
24698,1034,832,13,0.0,52,10,1,0 days 01:28:54.653000,0 days 00:01:29.948000,235.776,2020,4,9,British Grand Prix,http://en.wikipedia.org/wiki/2020_British_Grand_Prix,2020-08-02 13:10:00
24699,1034,841,14,0.0,52,17,1,0 days 01:28:55.488000,0 days 00:01:30.977000,233.109,2020,4,9,British Grand Prix,http://en.wikipedia.org/wiki/2020_British_Grand_Prix,2020-08-02 13:10:00
24700,1034,849,15,0.0,52,14,1,0 days 01:28:55.832000,0 days 00:01:30.501000,234.335,2020,4,9,British Grand Prix,http://en.wikipedia.org/wiki/2020_British_Grand_Prix,2020-08-02 13:10:00
24701,1034,154,16,0.0,52,8,1,0 days 01:28:56.333000,0 days 00:01:29.782000,236.212,2020,4,9,British Grand Prix,http://en.wikipedia.org/wiki/2020_British_Grand_Prix,2020-08-02 13:10:00
24702,1034,8,17,0.0,51,11,11,,0 days 00:01:29.973000,235.71,2020,4,9,British Grand Prix,http://en.wikipedia.org/wiki/2020_British_Grand_Prix,2020-08-02 13:10:00
24703,1034,826,18,0.0,11,18,3,,0 days 00:01:32.443000,229.412,2020,4,9,British Grand Prix,http://en.wikipedia.org/wiki/2020_British_Grand_Prix,2020-08-02 13:10:00
24704,1034,825,19,0.0,1,0,4,,0 days 00:01:28.217748947,210.58524607730575,2020,4,9,British Grand Prix,http://en.wikipedia.org/wiki/2020_British_Grand_Prix,2020-08-02 13:10:00
24705,1034,807,20,0.0,0,0,131,,0 days 00:01:28.217748947,210.58524607730575,2020,4,9,British Grand Prix,http://en.wikipedia.org/wiki/2020_British_Grand_Prix,2020-08-02 13:10:00
24706,1035,830,1,25.0,52,2,1,0 days 01:19:41.993000,0 days 00:01:29.465000,237.049,2020,5,9,70th Anniversary Grand Prix,http://en.wikipedia.org/wiki/70th_Anniversary_Grand_Prix,2020-08-09 13:10:00
24707,1035,1,2,19.0,52,1,1,0 days 01:19:53.319000,0 days 00:01:28.451000,239.766,2020,5,9,70th Anniversary Grand Prix,http://en.wikipedia.org/wiki/70th_Anniversary_Grand_Prix,2020-08-09 13:10:00
24708,1035,822,3,15.0,52,4,1,0 days 01:20:01.224000,0 days 00:01:29.765000,236.256,2020,5,9,70th Anniversary Grand Prix,http://en.wikipedia.org/wiki/70th_Anniversary_Grand_Prix,2020-08-09 13:10:00
24709,1035,844,4,12.0,52,8,1,0 days 01:20:11.282000,0 days 00:01:30.552000,234.203,2020,5,9,70th Anniversary Grand Prix,http://en.wikipedia.org/wiki/70th_Anniversary_Grand_Prix,2020-08-09 13:10:00
24710,1035,848,5,10.0,52,3,1,0 days 01:20:21.139000,0 days 00:01:29.477000,237.017,2020,5,9,70th Anniversary Grand Prix,http://en.wikipedia.org/wiki/70th_Anniversary_Grand_Prix,2020-08-09 13:10:00
24711,1035,840,6,8.0,52,15,1,0 days 01:20:24.531000,0 days 00:01:30.877000,233.365,2020,5,9,70th Anniversary Grand Prix,http://en.wikipedia.org/wiki/70th_Anniversary_Grand_Prix,2020-08-09 13:10:00
24712,1035,807,7,6.0,52,6,1,0 days 01:20:37.944000,0 days 00:01:30.087000,235.412,2020,5,9,70th Anniversary Grand Prix,http://en.wikipedia.org/wiki/70th_Anniversary_Grand_Prix,2020-08-09 13:10:00
24713,1035,839,8,4.0,52,10,1,0 days 01:20:46.766000,0 days 00:01:30.575000,234.144,2020,5,9,70th Anniversary Grand Prix,http://en.wikipedia.org/wiki/70th_Anniversary_Grand_Prix,2020-08-09 13:10:00
24714,1035,846,9,2.0,52,11,1,0 days 01:20:47.537000,0 days 00:01:30.698000,233.826,2020,5,9,70th Anniversary Grand Prix,http://en.wikipedia.org/wiki/70th_Anniversary_Grand_Prix,2020-08-09 13:10:00
24715,1035,826,10,1.0,52,12,1,0 days 01:20:51.662000,0 days 00:01:30.738000,233.723,2020,5,9,70th Anniversary Grand Prix,http://en.wikipedia.org/wiki/70th_Anniversary_Grand_Prix,2020-08-09 13:10:00
24716,1035,842,11,0.0,52,7,1,0 days 01:20:52.635000,0 days 00:01:30.092000,235.399,2020,5,9,70th Anniversary Grand Prix,http://en.wikipedia.org/wiki/70th_Anniversary_Grand_Prix,2020-08-09 13:10:00
24717,1035,20,12,0.0,52,13,1,0 days 01:20:55.363000,0 days 00:01:30.785000,233.602,2020,5,9,70th Anniversary Grand Prix,http://en.wikipedia.org/wiki/70th_Anniversary_Grand_Prix,2020-08-09 13:10:00
24718,1035,832,13,0.0,52,9,1,0 days 01:20:56.063000,0 days 00:01:30.556000,234.193,2020,5,9,70th Anniversary Grand Prix,http://en.wikipedia.org/wiki/70th_Anniversary_Grand_Prix,2020-08-09 13:10:00
24719,1035,817,14,0.0,51,16,11,,0 days 00:01:31.168000,232.621,2020,5,9,70th Anniversary Grand Prix,http://en.wikipedia.org/wiki/70th_Anniversary_Grand_Prix,2020-08-09 13:10:00
24720,1035,8,15,0.0,51,18,11,,0 days 00:01:31.756000,231.13,2020,5,9,70th Anniversary Grand Prix,http://en.wikipedia.org/wiki/70th_Anniversary_Grand_Prix,2020-08-09 13:10:00
24721,1035,154,16,0.0,51,14,11,,0 days 00:01:30.793000,233.581,2020,5,9,70th Anniversary Grand Prix,http://en.wikipedia.org/wiki/70th_Anniversary_Grand_Prix,2020-08-09 13:10:00
24722,1035,841,17,0.0,51,19,11,,0 days 00:01:31.826000,230.954,2020,5,9,70th Anniversary Grand Prix,http://en.wikipedia.org/wiki/70th_Anniversary_Grand_Prix,2020-08-09 13:10:00
24723,1035,847,18,0.0,51,17,11,,0 days 00:01:31.408000,232.01,2020,5,9,70th Anniversary Grand Prix,http://en.wikipedia.org/wiki/70th_Anniversary_Grand_Prix,2020-08-09 13:10:00
24724,1035,849,19,0.0,51,5,11,,0 days 00:01:29.950000,235.77,2020,5,9,70th Anniversary Grand Prix,http://en.wikipedia.org/wiki/70th_Anniversary_Grand_Prix,2020-08-09 13:10:00
24725,1035,825,20,0.0,43,20,31,,0 days 00:01:31.830000,230.944,2020,5,9,70th Anniversary Grand Prix,http://en.wikipedia.org/wiki/70th_Anniversary_Grand_Prix,2020-08-09 13:10:00
24726,1036,1,1,25.0,66,2,1,0 days 01:31:45.279000,0 days 00:01:19.822000,209.942,2020,6,4,Spanish Grand Prix,http://en.wikipedia.org/wiki/2020_Spanish_Grand_Prix,2020-08-16 13:10:00
24727,1036,830,2,18.0,66,4,1,0 days 01:32:09.456000,0 days 00:01:21.477000,205.677,2020,6,4,Spanish Grand Prix,http://en.wikipedia.org/wiki/2020_Spanish_Grand_Prix,2020-08-16 13:10:00
24728,1036,822,3,16.0,66,1,1,0 days 01:32:30.031000,0 days 00:01:18.183000,214.343,2020,6,4,Spanish Grand Prix,http://en.wikipedia.org/wiki/2020_Spanish_Grand_Prix,2020-08-16 13:10:00
24729,1036,840,4,12.0,65,8,11,,0 days 00:01:22.024000,204.306,2020,6,4,Spanish Grand Prix,http://en.wikipedia.org/wiki/2020_Spanish_Grand_Prix,2020-08-16 13:10:00
24730,1036,815,5,10.0,65,16,11,,0 days 00:01:22.515000,203.09,2020,6,4,Spanish Grand Prix,http://en.wikipedia.org/wiki/2020_Spanish_Grand_Prix,2020-08-16 13:10:00
24731,1036,832,6,8.0,65,5,11,,0 days 00:01:21.771000,204.938,2020,6,4,Spanish Grand Prix,http://en.wikipedia.org/wiki/2020_Spanish_Grand_Prix,2020-08-16 13:10:00
24732,1036,20,7,6.0,65,18,11,,0 days 00:01:22.707000,202.618,2020,6,4,Spanish Grand Prix,http://en.wikipedia.org/wiki/2020_Spanish_Grand_Prix,2020-08-16 13:10:00
24733,1036,848,8,4.0,65,11,11,,0 days 00:01:22.194000,203.883,2020,6,4,Spanish Grand Prix,http://en.wikipedia.org/wiki/2020_Spanish_Grand_Prix,2020-08-16 13:10:00
24734,1036,842,9,2.0,65,17,11,,0 days 00:01:22.543000,203.021,2020,6,4,Spanish Grand Prix,http://en.wikipedia.org/wiki/2020_Spanish_Grand_Prix,2020-08-16 13:10:00
24735,1036,846,10,1.0,65,13,11,,0 days 00:01:22.392000,203.393,2020,6,4,Spanish Grand Prix,http://en.wikipedia.org/wiki/2020_Spanish_Grand_Prix,2020-08-16 13:10:00
24736,1036,817,11,0.0,65,14,11,,0 days 00:01:22.464000,203.215,2020,6,4,Spanish Grand Prix,http://en.wikipedia.org/wiki/2020_Spanish_Grand_Prix,2020-08-16 13:10:00
24737,1036,826,12,0.0,65,12,11,,0 days 00:01:22.336000,203.531,2020,6,4,Spanish Grand Prix,http://en.wikipedia.org/wiki/2020_Spanish_Grand_Prix,2020-08-16 13:10:00
24738,1036,839,13,0.0,65,10,11,,0 days 00:01:22.174000,203.933,2020,6,4,Spanish Grand Prix,http://en.wikipedia.org/wiki/2020_Spanish_Grand_Prix,2020-08-16 13:10:00
24739,1036,8,14,0.0,65,7,11,,0 days 00:01:21.888000,204.645,2020,6,4,Spanish Grand Prix,http://en.wikipedia.org/wiki/2020_Spanish_Grand_Prix,2020-08-16 13:10:00
24740,1036,825,15,0.0,65,19,11,,0 days 00:01:23.474000,200.757,2020,6,4,Spanish Grand Prix,http://en.wikipedia.org/wiki/2020_Spanish_Grand_Prix,2020-08-16 13:10:00
24741,1036,841,16,0.0,65,6,11,,0 days 00:01:21.801000,204.863,2020,6,4,Spanish Grand Prix,http://en.wikipedia.org/wiki/2020_Spanish_Grand_Prix,2020-08-16 13:10:00
24742,1036,847,17,0.0,65,15,11,,0 days 00:01:22.503000,203.119,2020,6,4,Spanish Grand Prix,http://en.wikipedia.org/wiki/2020_Spanish_Grand_Prix,2020-08-16 13:10:00
24743,1036,849,18,0.0,64,9,12,,0 days 00:01:22.030000,204.291,2020,6,4,Spanish Grand Prix,http://en.wikipedia.org/wiki/2020_Spanish_Grand_Prix,2020-08-16 13:10:00
24744,1036,154,19,0.0,64,3,12,,0 days 00:01:20.409000,208.409,2020,6,4,Spanish Grand Prix,http://en.wikipedia.org/wiki/2020_Spanish_Grand_Prix,2020-08-16 13:10:00
24745,1036,844,20,0.0,38,20,40,,0 days 00:01:23.968000,199.576,2020,6,4,Spanish Grand Prix,http://en.wikipedia.org/wiki/2020_Spanish_Grand_Prix,2020-08-16 13:10:00
24746,1037,1,1,25.0,44,2,1,0 days 01:24:08.761000,0 days 00:01:47.758000,233.99,2020,7,13,Belgian Grand Prix,http://en.wikipedia.org/wiki/2020_Belgian_Grand_Prix,2020-08-30 13:10:00
24747,1037,822,2,18.0,44,5,1,0 days 01:24:17.209000,0 days 00:01:47.983000,233.503,2020,7,13,Belgian Grand Prix,http://en.wikipedia.org/wiki/2020_Belgian_Grand_Prix,2020-08-30 13:10:00
24748,1037,830,3,15.0,44,8,1,0 days 01:24:24.216000,0 days 00:01:48.305000,232.809,2020,7,13,Belgian Grand Prix,http://en.wikipedia.org/wiki/2020_Belgian_Grand_Prix,2020-08-30 13:10:00
24749,1037,817,4,13.0,44,1,1,0 days 01:24:27.638000,0 days 00:01:47.483000,234.589,2020,7,13,Belgian Grand Prix,http://en.wikipedia.org/wiki/2020_Belgian_Grand_Prix,2020-08-30 13:10:00
24750,1037,839,5,10.0,44,10,1,0 days 01:24:49.411000,0 days 00:01:48.540000,232.305,2020,7,13,Belgian Grand Prix,http://en.wikipedia.org/wiki/2020_Belgian_Grand_Prix,2020-08-30 13:10:00
24751,1037,848,6,8.0,44,12,1,0 days 01:24:51.473000,0 days 00:01:48.736000,231.886,2020,7,13,Belgian Grand Prix,http://en.wikipedia.org/wiki/2020_Belgian_Grand_Prix,2020-08-30 13:10:00
24752,1037,846,7,6.0,44,11,1,0 days 01:24:52.535000,0 days 00:01:48.552000,232.279,2020,7,13,Belgian Grand Prix,http://en.wikipedia.org/wiki/2020_Belgian_Grand_Prix,2020-08-30 13:10:00
24753,1037,842,8,4.0,44,3,1,0 days 01:24:56.132000,0 days 00:01:47.839000,233.815,2020,7,13,Belgian Grand Prix,http://en.wikipedia.org/wiki/2020_Belgian_Grand_Prix,2020-08-30 13:10:00
24754,1037,840,9,2.0,44,13,1,0 days 01:25:01.364000,0 days 00:01:49.136000,231.036,2020,7,13,Belgian Grand Prix,http://en.wikipedia.org/wiki/2020_Belgian_Grand_Prix,2020-08-30 13:10:00
