resultId,raceId,driverId,positionOrder,points,laps,rank,statusId,time_,fastestLapTime_,fastestLapSpeed_,year,round,circuitId,name,url,date & time
24056,1002,842,14,0.0,52,10,11,,0 days 00:01:24.059000,248.097,2018,14,14,Italian Grand Prix,http://en.wikipedia.org/wiki/2018_Italian_Grand_Prix,2018-09-02 13:10:00
24057,1002,828,15,0.0,52,15,11,,0 days 00:01:24.767000,246.024,2018,14,14,Italian Grand Prix,http://en.wikipedia.org/wiki/2018_Italian_Grand_Prix,2018-09-02 13:10:00
24058,1002,825,16,0.0,52,7,11,,0 days 00:01:23.768000,248.959,2018,14,14,Italian Grand Prix,http://en.wikipedia.org/wiki/2018_Italian_Grand_Prix,2018-09-02 13:10:00
24059,1002,817,17,0.0,23,18,5,,0 days 00:01:25.692000,243.369,2018,14,14,Italian Grand Prix,http://en.wikipedia.org/wiki/2018_Italian_Grand_Prix,2018-09-02 13:10:00
24060,1002,4,18,0.0,9,17,5,,0 days 00:01:25.229000,244.691,2018,14,14,Italian Grand Prix,http://en.wikipedia.org/wiki/2018_Italian_Grand_Prix,2018-09-02 13:10:00
24061,1002,843,19,0.0,0,19,23,,0 days 00:01:27.009000,239.685,2018,14,14,Italian Grand Prix,http://en.wikipedia.org/wiki/2018_Italian_Grand_Prix,2018-09-02 13:10:00
24062,1002,154,20,0.0,53,0,2,0 days 01:17:50.804000,0 days 00:01:28.217748947,210.58524607730575,2018,14,14,Italian Grand Prix,http://en.wikipedia.org/wiki/2018_Italian_Grand_Prix,2018-09-02 13:10:00
24063,1003,1,1,25.0,61,2,1,0 days 01:51:11.611000,0 days 00:01:42.913000,177.108,2018,15,15,Singapore Grand Prix,http://en.wikipedia.org/wiki/2018_Singapore_Grand_Prix,2018-09-16 12:10:00
24064,1003,830,2,18.0,61,5,1,0 days 01:51:20.572000,0 days 00:01:43.345000,176.368,2018,15,15,Singapore Grand Prix,http://en.wikipedia.org/wiki/2018_Singapore_Grand_Prix,2018-09-16 12:10:00
24065,1003,20,3,15.0,61,6,1,0 days 01:51:51.595000,0 days 00:01:44.669000,174.137,2018,15,15,Singapore Grand Prix,http://en.wikipedia.org/wiki/2018_Singapore_Grand_Prix,2018-09-16 12:10:00
24066,1003,822,4,12.0,61,8,1,0 days 01:52:03.541000,0 days 00:01:44.720000,174.052,2018,15,15,Singapore Grand Prix,http://en.wikipedia.org/wiki/2018_Singapore_Grand_Prix,2018-09-16 12:10:00
24067,1003,8,5,10.0,61,7,1,0 days 01:52:04.612000,0 days 00:01:44.715000,174.061,2018,15,15,Singapore Grand Prix,http://en.wikipedia.org/wiki/2018_Singapore_Grand_Prix,2018-09-16 12:10:00
24068,1003,817,6,8.0,61,3,1,0 days 01:52:05.593000,0 days 00:01:43.120000,176.753,2018,15,15,Singapore Grand Prix,http://en.wikipedia.org/wiki/2018_Singapore_Grand_Prix,2018-09-16 12:10:00
24069,1003,4,7,6.0,61,4,1,0 days 01:52:54.612000,0 days 00:01:43.164000,176.677,2018,15,15,Singapore Grand Prix,http://en.wikipedia.org/wiki/2018_Singapore_Grand_Prix,2018-09-16 12:10:00
24070,1003,832,8,4.0,60,12,11,,0 days 00:01:45.211000,173.24,2018,15,15,Singapore Grand Prix,http://en.wikipedia.org/wiki/2018_Singapore_Grand_Prix,2018-09-16 12:10:00
24071,1003,844,9,2.0,60,11,11,,0 days 00:01:45.203000,173.253,2018,15,15,Singapore Grand Prix,http://en.wikipedia.org/wiki/2018_Singapore_Grand_Prix,2018-09-16 12:10:00
24072,1003,807,10,1.0,60,19,11,,0 days 00:01:46.093000,171.8,2018,15,15,Singapore Grand Prix,http://en.wikipedia.org/wiki/2018_Singapore_Grand_Prix,2018-09-16 12:10:00
24073,1003,828,11,0.0,60,10,11,,0 days 00:01:45.169000,173.309,2018,15,15,Singapore Grand Prix,http://en.wikipedia.org/wiki/2018_Singapore_Grand_Prix,2018-09-16 12:10:00
24074,1003,838,12,0.0,60,14,11,,0 days 00:01:45.555000,172.675,2018,15,15,Singapore Grand Prix,http://en.wikipedia.org/wiki/2018_Singapore_Grand_Prix,2018-09-16 12:10:00
24075,1003,842,13,0.0,60,18,11,,0 days 00:01:46.063000,171.848,2018,15,15,Singapore Grand Prix,http://en.wikipedia.org/wiki/2018_Singapore_Grand_Prix,2018-09-16 12:10:00
24076,1003,840,14,0.0,60,17,11,,0 days 00:01:46.033000,171.897,2018,15,15,Singapore Grand Prix,http://en.wikipedia.org/wiki/2018_Singapore_Grand_Prix,2018-09-16 12:10:00
24077,1003,154,15,0.0,60,16,11,,0 days 00:01:45.904000,172.106,2018,15,15,Singapore Grand Prix,http://en.wikipedia.org/wiki/2018_Singapore_Grand_Prix,2018-09-16 12:10:00
24078,1003,815,16,0.0,60,13,11,,0 days 00:01:45.389000,172.947,2018,15,15,Singapore Grand Prix,http://en.wikipedia.org/wiki/2018_Singapore_Grand_Prix,2018-09-16 12:10:00
24079,1003,843,17,0.0,60,9,11,,0 days 00:01:44.889000,173.772,2018,15,15,Singapore Grand Prix,http://en.wikipedia.org/wiki/2018_Singapore_Grand_Prix,2018-09-16 12:10:00
24080,1003,825,18,0.0,59,1,12,,0 days 00:01:41.905000,178.86,2018,15,15,Singapore Grand Prix,http://en.wikipedia.org/wiki/2018_Singapore_Grand_Prix,2018-09-16 12:10:00
24081,1003,845,19,0.0,59,15,12,,0 days 00:01:45.902000,172.11,2018,15,15,Singapore Grand Prix,http://en.wikipedia.org/wiki/2018_Singapore_Grand_Prix,2018-09-16 12:10:00
24082,1003,839,20,0.0,0,0,4,,0 days 00:01:28.217748947,210.58524607730575,2018,15,15,Singapore Grand Prix,http://en.wikipedia.org/wiki/2018_Singapore_Grand_Prix,2018-09-16 12:10:00
24083,1004,1,1,25.0,53,2,1,0 days 01:27:25.181000,0 days 00:01:35.916000,219.492,2018,16,71,Russian Grand Prix,http://en.wikipedia.org/wiki/2018_Russian_Grand_Prix,2018-09-30 11:10:00
24084,1004,822,2,18.0,53,1,1,0 days 01:27:27.726000,0 days 00:01:35.861000,219.617,2018,16,71,Russian Grand Prix,http://en.wikipedia.org/wiki/2018_Russian_Grand_Prix,2018-09-30 11:10:00
24085,1004,20,3,15.0,53,3,1,0 days 01:27:32.668000,0 days 00:01:35.990000,219.322,2018,16,71,Russian Grand Prix,http://en.wikipedia.org/wiki/2018_Russian_Grand_Prix,2018-09-30 11:10:00
24086,1004,8,4,12.0,53,6,1,0 days 01:27:41.724000,0 days 00:01:36.611000,217.913,2018,16,71,Russian Grand Prix,http://en.wikipedia.org/wiki/2018_Russian_Grand_Prix,2018-09-30 11:10:00
24087,1004,830,5,10.0,53,4,1,0 days 01:27:56.197000,0 days 00:01:36.283000,218.655,2018,16,71,Russian Grand Prix,http://en.wikipedia.org/wiki/2018_Russian_Grand_Prix,2018-09-30 11:10:00
24088,1004,817,6,8.0,53,5,1,0 days 01:28:45.632000,0 days 00:01:36.345000,218.514,2018,16,71,Russian Grand Prix,http://en.wikipedia.org/wiki/2018_Russian_Grand_Prix,2018-09-30 11:10:00
24089,1004,844,7,6.0,53,9,1,0 days 01:29:03.571000,0 days 00:01:38.107000,214.59,2018,16,71,Russian Grand Prix,http://en.wikipedia.org/wiki/2018_Russian_Grand_Prix,2018-09-30 11:10:00
24090,1004,825,8,4.0,52,8,11,,0 days 00:01:38.015000,214.791,2018,16,71,Russian Grand Prix,http://en.wikipedia.org/wiki/2018_Russian_Grand_Prix,2018-09-30 11:10:00
24091,1004,839,9,2.0,52,12,11,,0 days 00:01:38.366000,214.025,2018,16,71,Russian Grand Prix,http://en.wikipedia.org/wiki/2018_Russian_Grand_Prix,2018-09-30 11:10:00
24092,1004,815,10,1.0,52,11,11,,0 days 00:01:38.300000,214.168,2018,16,71,Russian Grand Prix,http://en.wikipedia.org/wiki/2018_Russian_Grand_Prix,2018-09-30 11:10:00
24093,1004,154,11,0.0,52,10,11,,0 days 00:01:38.244000,214.29,2018,16,71,Russian Grand Prix,http://en.wikipedia.org/wiki/2018_Russian_Grand_Prix,2018-09-30 11:10:00
24094,1004,807,12,0.0,52,13,11,,0 days 00:01:39.108000,212.422,2018,16,71,Russian Grand Prix,http://en.wikipedia.org/wiki/2018_Russian_Grand_Prix,2018-09-30 11:10:00
24095,1004,828,13,0.0,52,7,11,,0 days 00:01:37.931000,214.975,2018,16,71,Russian Grand Prix,http://en.wikipedia.org/wiki/2018_Russian_Grand_Prix,2018-09-30 11:10:00
24096,1004,4,14,0.0,52,15,11,,0 days 00:01:39.590000,211.394,2018,16,71,Russian Grand Prix,http://en.wikipedia.org/wiki/2018_Russian_Grand_Prix,2018-09-30 11:10:00
24097,1004,840,15,0.0,52,14,11,,0 days 00:01:39.435000,211.724,2018,16,71,Russian Grand Prix,http://en.wikipedia.org/wiki/2018_Russian_Grand_Prix,2018-09-30 11:10:00
24098,1004,838,16,0.0,51,18,12,,0 days 00:01:39.922000,210.692,2018,16,71,Russian Grand Prix,http://en.wikipedia.org/wiki/2018_Russian_Grand_Prix,2018-09-30 11:10:00
24099,1004,832,17,0.0,51,16,12,,0 days 00:01:39.731000,211.095,2018,16,71,Russian Grand Prix,http://en.wikipedia.org/wiki/2018_Russian_Grand_Prix,2018-09-30 11:10:00
24100,1004,845,18,0.0,51,17,12,,0 days 00:01:39.838000,210.869,2018,16,71,Russian Grand Prix,http://en.wikipedia.org/wiki/2018_Russian_Grand_Prix,2018-09-30 11:10:00
24101,1004,842,19,0.0,4,19,23,,0 days 00:01:44.071000,202.292,2018,16,71,Russian Grand Prix,http://en.wikipedia.org/wiki/2018_Russian_Grand_Prix,2018-09-30 11:10:00
24102,1004,843,20,0.0,4,20,23,,0 days 00:01:45.852000,198.889,2018,16,71,Russian Grand Prix,http://en.wikipedia.org/wiki/2018_Russian_Grand_Prix,2018-09-30 11:10:00
24103,1005,1,1,25.0,53,2,1,0 days 01:27:17.062000,0 days 00:01:32.785000,225.307,2018,17,22,Japanese Grand Prix,http://en.wikipedia.org/wiki/2018_Japanese_Grand_Prix,2018-10-07 05:10:00
24104,1005,822,2,18.0,53,3,1,0 days 01:27:29.981000,0 days 00:01:33.110000,224.521,2018,17,22,Japanese Grand Prix,http://en.wikipedia.org/wiki/2018_Japanese_Grand_Prix,2018-10-07 05:10:00
24105,1005,830,3,15.0,53,6,1,0 days 01:27:31.357000,0 days 00:01:33.367000,223.903,2018,17,22,Japanese Grand Prix,http://en.wikipedia.org/wiki/2018_Japanese_Grand_Prix,2018-10-07 05:10:00
24106,1005,817,4,12.0,53,4,1,0 days 01:27:36.557000,0 days 00:01:33.187000,224.336,2018,17,22,Japanese Grand Prix,http://en.wikipedia.org/wiki/2018_Japanese_Grand_Prix,2018-10-07 05:10:00
24107,1005,8,5,10.0,53,12,1,0 days 01:28:08.060000,0 days 00:01:34.223000,221.869,2018,17,22,Japanese Grand Prix,http://en.wikipedia.org/wiki/2018_Japanese_Grand_Prix,2018-10-07 05:10:00
24108,1005,20,6,8.0,53,1,1,0 days 01:28:26.935000,0 days 00:01:32.318000,226.447,2018,17,22,Japanese Grand Prix,http://en.wikipedia.org/wiki/2018_Japanese_Grand_Prix,2018-10-07 05:10:00
24109,1005,815,7,6.0,53,9,1,0 days 01:28:36.441000,0 days 00:01:34.073000,222.223,2018,17,22,Japanese Grand Prix,http://en.wikipedia.org/wiki/2018_Japanese_Grand_Prix,2018-10-07 05:10:00
24110,1005,154,8,4.0,53,15,1,0 days 01:28:44.260000,0 days 00:01:34.786000,220.551,2018,17,22,Japanese Grand Prix,http://en.wikipedia.org/wiki/2018_Japanese_Grand_Prix,2018-10-07 05:10:00
24111,1005,839,9,2.0,53,14,1,0 days 01:28:45.117000,0 days 00:01:34.670000,220.821,2018,17,22,Japanese Grand Prix,http://en.wikipedia.org/wiki/2018_Japanese_Grand_Prix,2018-10-07 05:10:00
24112,1005,832,10,1.0,52,11,11,,0 days 00:01:34.197000,221.93,2018,17,22,Japanese Grand Prix,http://en.wikipedia.org/wiki/2018_Japanese_Grand_Prix,2018-10-07 05:10:00
24113,1005,842,11,0.0,52,10,11,,0 days 00:01:34.133000,222.081,2018,17,22,Japanese Grand Prix,http://en.wikipedia.org/wiki/2018_Japanese_Grand_Prix,2018-10-07 05:10:00
24114,1005,828,12,0.0,52,19,11,,0 days 00:01:36.294000,217.097,2018,17,22,Japanese Grand Prix,http://en.wikipedia.org/wiki/2018_Japanese_Grand_Prix,2018-10-07 05:10:00
24115,1005,843,13,0.0,52,16,11,,0 days 00:01:34.857000,220.386,2018,17,22,Japanese Grand Prix,http://en.wikipedia.org/wiki/2018_Japanese_Grand_Prix,2018-10-07 05:10:00
24116,1005,4,14,0.0,52,7,11,,0 days 00:01:33.943000,222.53,2018,17,22,Japanese Grand Prix,http://en.wikipedia.org/wiki/2018_Japanese_Grand_Prix,2018-10-07 05:10:00
24117,1005,838,15,0.0,52,18,11,,0 days 00:01:35.023000,220.001,2018,17,22,Japanese Grand Prix,http://en.wikipedia.org/wiki/2018_Japanese_Grand_Prix,2018-10-07 05:10:00
24118,1005,845,16,0.0,52,8,11,,0 days 00:01:33.985000,222.431,2018,17,22,Japanese Grand Prix,http://en.wikipedia.org/wiki/2018_Japanese_Grand_Prix,2018-10-07 05:10:00
24119,1005,840,17,0.0,52,5,11,,0 days 00:01:33.354000,223.934,2018,17,22,Japanese Grand Prix,http://en.wikipedia.org/wiki/2018_Japanese_Grand_Prix,2018-10-07 05:10:00
24120,1005,844,18,0.0,38,13,26,,0 days 00:01:34.515000,221.183,2018,17,22,Japanese Grand Prix,http://en.wikipedia.org/wiki/2018_Japanese_Grand_Prix,2018-10-07 05:10:00
24121,1005,807,19,0.0,37,17,5,,0 days 00:01:34.934000,220.207,2018,17,22,Japanese Grand Prix,http://en.wikipedia.org/wiki/2018_Japanese_Grand_Prix,2018-10-07 05:10:00
24122,1005,825,20,0.0,8,20,130,,0 days 00:01:39.908000,209.244,2018,17,22,Japanese Grand Prix,http://en.wikipedia.org/wiki/2018_Japanese_Grand_Prix,2018-10-07 05:10:00
24123,1006,8,1,25.0,56,5,1,0 days 01:34:18.643000,0 days 00:01:38.482000,201.527,2018,18,69,United States Grand Prix,http://en.wikipedia.org/wiki/2018_United_States_Grand_Prix,2018-10-21 18:10:00
24124,1006,830,2,18.0,56,2,1,0 days 01:34:19.924000,0 days 00:01:38.246000,202.011,2018,18,69,United States Grand Prix,http://en.wikipedia.org/wiki/2018_United_States_Grand_Prix,2018-10-21 18:10:00
24125,1006,1,3,15.0,56,1,1,0 days 01:34:20.985000,0 days 00:01:37.392000,203.782,2018,18,69,United States Grand Prix,http://en.wikipedia.org/wiki/2018_United_States_Grand_Prix,2018-10-21 18:10:00
24126,1006,20,4,12.0,56,3,1,0 days 01:34:36.865000,0 days 00:01:38.280000,201.941,2018,18,69,United States Grand Prix,http://en.wikipedia.org/wiki/2018_United_States_Grand_Prix,2018-10-21 18:10:00
24127,1006,822,5,10.0,56,4,1,0 days 01:34:43.387000,0 days 00:01:38.470000,201.551,2018,18,69,United States Grand Prix,http://en.wikipedia.org/wiki/2018_United_States_Grand_Prix,2018-10-21 18:10:00
24128,1006,807,6,8.0,56,8,1,0 days 01:35:45.853000,0 days 00:01:39.548000,199.369,2018,18,69,United States Grand Prix,http://en.wikipedia.org/wiki/2018_United_States_Grand_Prix,2018-10-21 18:10:00
24129,1006,832,7,6.0,56,11,1,0 days 01:35:53.637000,0 days 00:01:39.858000,198.75,2018,18,69,United States Grand Prix,http://en.wikipedia.org/wiki/2018_United_States_Grand_Prix,2018-10-21 18:10:00
24130,1006,815,8,4.0,56,13,1,0 days 01:35:59.723000,0 days 00:01:39.992000,198.483,2018,18,69,United States Grand Prix,http://en.wikipedia.org/wiki/2018_United_States_Grand_Prix,2018-10-21 18:10:00
24131,1006,843,9,2.0,55,6,11,,0 days 00:01:38.963000,200.547,2018,18,69,United States Grand Prix,http://en.wikipedia.org/wiki/2018_United_States_Grand_Prix,2018-10-21 18:10:00
24132,1006,828,10,1.0,55,9,11,,0 days 00:01:39.569000,199.327,2018,18,69,United States Grand Prix,http://en.wikipedia.org/wiki/2018_United_States_Grand_Prix,2018-10-21 18:10:00
24133,1006,838,11,0.0,55,12,11,,0 days 00:01:39.915000,198.636,2018,18,69,United States Grand Prix,http://en.wikipedia.org/wiki/2018_United_States_Grand_Prix,2018-10-21 18:10:00
24134,1006,842,12,0.0,55,14,11,,0 days 00:01:40.098000,198.273,2018,18,69,United States Grand Prix,http://en.wikipedia.org/wiki/2018_United_States_Grand_Prix,2018-10-21 18:10:00
24135,1006,845,13,0.0,55,7,11,,0 days 00:01:39.240000,199.987,2018,18,69,United States Grand Prix,http://en.wikipedia.org/wiki/2018_United_States_Grand_Prix,2018-10-21 18:10:00
24136,1006,840,14,0.0,54,10,12,,0 days 00:01:39.646000,199.173,2018,18,69,United States Grand Prix,http://en.wikipedia.org/wiki/2018_United_States_Grand_Prix,2018-10-21 18:10:00
24137,1006,844,15,0.0,31,16,130,,0 days 00:01:40.522000,197.437,2018,18,69,United States Grand Prix,http://en.wikipedia.org/wiki/2018_United_States_Grand_Prix,2018-10-21 18:10:00
24138,1006,817,16,0.0,8,15,84,,0 days 00:01:40.433000,197.612,2018,18,69,United States Grand Prix,http://en.wikipedia.org/wiki/2018_United_States_Grand_Prix,2018-10-21 18:10:00
24139,1006,154,17,0.0,2,18,130,,0 days 00:01:41.982000,194.61,2018,18,69,United States Grand Prix,http://en.wikipedia.org/wiki/2018_United_States_Grand_Prix,2018-10-21 18:10:00
24140,1006,4,18,0.0,1,17,4,,0 days 00:01:40.933000,196.633,2018,18,69,United States Grand Prix,http://en.wikipedia.org/wiki/2018_United_States_Grand_Prix,2018-10-21 18:10:00
24141,1006,839,19,0.0,56,0,2,,0 days 00:01:28.217748947,210.58524607730575,2018,18,69,United States Grand Prix,http://en.wikipedia.org/wiki/2018_United_States_Grand_Prix,2018-10-21 18:10:00
24142,1006,825,20,0.0,56,0,2,,0 days 00:01:28.217748947,210.58524607730575,2018,18,69,United States Grand Prix,http://en.wikipedia.org/wiki/2018_United_States_Grand_Prix,2018-10-21 18:10:00
24143,1007,830,1,25.0,71,2,1,0 days 01:38:28.851000,0 days 00:01:19.186000,195.67,2018,19,32,Mexican Grand Prix,http://en.wikipedia.org/wiki/2018_Mexican_Grand_Prix,2018-10-28 19:10:00
24144,1007,20,2,18.0,71,4,1,0 days 01:38:46.167000,0 days 00:01:19.522000,194.844,2018,19,32,Mexican Grand Prix,http://en.wikipedia.org/wiki/2018_Mexican_Grand_Prix,2018-10-28 19:10:00
24145,1007,8,3,15.0,71,5,1,0 days 01:39:18.765000,0 days 00:01:20.334000,192.874,2018,19,32,Mexican Grand Prix,http://en.wikipedia.org/wiki/2018_Mexican_Grand_Prix,2018-10-28 19:10:00
24146,1007,1,4,12.0,71,8,1,0 days 01:39:47.589000,0 days 00:01:20.728000,191.933,2018,19,32,Mexican Grand Prix,http://en.wikipedia.org/wiki/2018_Mexican_Grand_Prix,2018-10-28 19:10:00
24147,1007,822,5,10.0,70,1,11,,0 days 00:01:18.741000,196.776,2018,19,32,Mexican Grand Prix,http://en.wikipedia.org/wiki/2018_Mexican_Grand_Prix,2018-10-28 19:10:00
24148,1007,807,6,8.0,69,7,12,,0 days 00:01:20.637000,192.15,2018,19,32,Mexican Grand Prix,http://en.wikipedia.org/wiki/2018_Mexican_Grand_Prix,2018-10-28 19:10:00
24149,1007,844,7,6.0,69,6,12,,0 days 00:01:20.537000,192.388,2018,19,32,Mexican Grand Prix,http://en.wikipedia.org/wiki/2018_Mexican_Grand_Prix,2018-10-28 19:10:00
24150,1007,838,8,4.0,69,11,12,,0 days 00:01:21.921000,189.138,2018,19,32,Mexican Grand Prix,http://en.wikipedia.org/wiki/2018_Mexican_Grand_Prix,2018-10-28 19:10:00
24151,1007,828,9,2.0,69,14,12,,0 days 00:01:22.440000,187.947,2018,19,32,Mexican Grand Prix,http://en.wikipedia.org/wiki/2018_Mexican_Grand_Prix,2018-10-28 19:10:00
24152,1007,842,10,1.0,69,17,12,,0 days 00:01:22.755000,187.232,2018,19,32,Mexican Grand Prix,http://en.wikipedia.org/wiki/2018_Mexican_Grand_Prix,2018-10-28 19:10:00
24153,1007,839,11,0.0,69,15,12,,0 days 00:01:22.629000,187.517,2018,19,32,Mexican Grand Prix,http://en.wikipedia.org/wiki/2018_Mexican_Grand_Prix,2018-10-28 19:10:00
24154,1007,840,12,0.0,69,18,12,,0 days 00:01:22.983000,186.717,2018,19,32,Mexican Grand Prix,http://en.wikipedia.org/wiki/2018_Mexican_Grand_Prix,2018-10-28 19:10:00
24155,1007,845,13,0.0,69,16,12,,0 days 00:01:22.640000,187.492,2018,19,32,Mexican Grand Prix,http://en.wikipedia.org/wiki/2018_Mexican_Grand_Prix,2018-10-28 19:10:00
24156,1007,843,14,0.0,69,13,12,,0 days 00:01:22.438000,187.952,2018,19,32,Mexican Grand Prix,http://en.wikipedia.org/wiki/2018_Mexican_Grand_Prix,2018-10-28 19:10:00
24157,1007,825,15,0.0,69,10,12,,0 days 00:01:21.874000,189.246,2018,19,32,Mexican Grand Prix,http://en.wikipedia.org/wiki/2018_Mexican_Grand_Prix,2018-10-28 19:10:00
24158,1007,154,16,0.0,68,9,13,,0 days 00:01:21.370000,190.419,2018,19,32,Mexican Grand Prix,http://en.wikipedia.org/wiki/2018_Mexican_Grand_Prix,2018-10-28 19:10:00
24159,1007,817,17,0.0,61,3,5,,0 days 00:01:19.462000,194.991,2018,19,32,Mexican Grand Prix,http://en.wikipedia.org/wiki/2018_Mexican_Grand_Prix,2018-10-28 19:10:00
24160,1007,815,18,0.0,38,19,23,,0 days 00:01:23.545000,185.461,2018,19,32,Mexican Grand Prix,http://en.wikipedia.org/wiki/2018_Mexican_Grand_Prix,2018-10-28 19:10:00
24161,1007,832,19,0.0,28,12,22,,0 days 00:01:22.386000,188.07,2018,19,32,Mexican Grand Prix,http://en.wikipedia.org/wiki/2018_Mexican_Grand_Prix,2018-10-28 19:10:00
24162,1007,4,20,0.0,3,20,5,,0 days 00:01:24.197000,184.025,2018,19,32,Mexican Grand Prix,http://en.wikipedia.org/wiki/2018_Mexican_Grand_Prix,2018-10-28 19:10:00
24163,1008,1,1,25.0,71,7,1,0 days 01:27:09.066000,0 days 00:01:11.795000,216.065,2018,20,18,Brazilian Grand Prix,http://en.wikipedia.org/wiki/2018_Brazilian_Grand_Prix,2018-11-11 17:10:00
24164,1008,830,2,18.0,71,4,1,0 days 01:27:10.535000,0 days 00:01:11.578000,216.72,2018,20,18,Brazilian Grand Prix,http://en.wikipedia.org/wiki/2018_Brazilian_Grand_Prix,2018-11-11 17:10:00
24165,1008,8,3,15.0,71,6,1,0 days 01:27:13.830000,0 days 00:01:11.769000,216.143,2018,20,18,Brazilian Grand Prix,http://en.wikipedia.org/wiki/2018_Brazilian_Grand_Prix,2018-11-11 17:10:00
24166,1008,817,4,12.0,71,3,1,0 days 01:27:14.259000,0 days 00:01:11.343000,217.434,2018,20,18,Brazilian Grand Prix,http://en.wikipedia.org/wiki/2018_Brazilian_Grand_Prix,2018-11-11 17:10:00
24167,1008,822,5,10.0,71,1,1,0 days 01:27:32.009000,0 days 00:01:10.540000,219.909,2018,20,18,Brazilian Grand Prix,http://en.wikipedia.org/wiki/2018_Brazilian_Grand_Prix,2018-11-11 17:10:00
24168,1008,20,6,8.0,71,2,1,0 days 01:27:36.063000,0 days 00:01:10.831000,219.005,2018,20,18,Brazilian Grand Prix,http://en.wikipedia.org/wiki/2018_Brazilian_Grand_Prix,2018-11-11 17:10:00
24169,1008,844,7,6.0,71,8,1,0 days 01:27:53.265000,0 days 00:01:12.082000,215.204,2018,20,18,Brazilian Grand Prix,http://en.wikipedia.org/wiki/2018_Brazilian_Grand_Prix,2018-11-11 17:10:00
24170,1008,154,8,4.0,71,12,1,0 days 01:28:00.296000,0 days 00:01:12.362000,214.372,2018,20,18,Brazilian Grand Prix,http://en.wikipedia.org/wiki/2018_Brazilian_Grand_Prix,2018-11-11 17:10:00
24171,1008,825,9,2.0,71,10,1,0 days 01:28:01.923000,0 days 00:01:12.206000,214.835,2018,20,18,Brazilian Grand Prix,http://en.wikipedia.org/wiki/2018_Brazilian_Grand_Prix,2018-11-11 17:10:00
24172,1008,815,10,1.0,70,13,11,,0 days 00:01:12.472000,214.046,2018,20,18,Brazilian Grand Prix,http://en.wikipedia.org/wiki/2018_Brazilian_Grand_Prix,2018-11-11 17:10:00
24173,1008,843,11,0.0,70,15,11,,0 days 00:01:12.949000,212.647,2018,20,18,Brazilian Grand Prix,http://en.wikipedia.org/wiki/2018_Brazilian_Grand_Prix,2018-11-11 17:10:00
24174,1008,832,12,0.0,70,9,11,,0 days 00:01:12.169000,214.945,2018,20,18,Brazilian Grand Prix,http://en.wikipedia.org/wiki/2018_Brazilian_Grand_Prix,2018-11-11 17:10:00
24175,1008,842,13,0.0,70,17,11,,0 days 00:01:13.822000,210.132,2018,20,18,Brazilian Grand Prix,http://en.wikipedia.org/wiki/2018_Brazilian_Grand_Prix,2018-11-11 17:10:00
24176,1008,838,14,0.0,70,16,11,,0 days 00:01:12.968000,212.591,2018,20,18,Brazilian Grand Prix,http://en.wikipedia.org/wiki/2018_Brazilian_Grand_Prix,2018-11-11 17:10:00
24177,1008,839,15,0.0,70,11,11,,0 days 00:01:12.352000,214.401,2018,20,18,Brazilian Grand Prix,http://en.wikipedia.org/wiki/2018_Brazilian_Grand_Prix,2018-11-11 17:10:00
24178,1008,845,16,0.0,69,19,12,,0 days 00:01:14.262000,208.887,2018,20,18,Brazilian Grand Prix,http://en.wikipedia.org/wiki/2018_Brazilian_Grand_Prix,2018-11-11 17:10:00
24179,1008,4,17,0.0,69,14,12,,0 days 00:01:12.643000,213.542,2018,20,18,Brazilian Grand Prix,http://en.wikipedia.org/wiki/2018_Brazilian_Grand_Prix,2018-11-11 17:10:00
24180,1008,840,18,0.0,69,5,12,,0 days 00:01:11.751000,216.197,2018,20,18,Brazilian Grand Prix,http://en.wikipedia.org/wiki/2018_Brazilian_Grand_Prix,2018-11-11 17:10:00
24181,1008,807,19,0.0,32,18,25,,0 days 00:01:14.029000,209.544,2018,20,18,Brazilian Grand Prix,http://en.wikipedia.org/wiki/2018_Brazilian_Grand_Prix,2018-11-11 17:10:00
24182,1008,828,20,0.0,20,20,4,,0 days 00:01:15.281000,206.059,2018,20,18,Brazilian Grand Prix,http://en.wikipedia.org/wiki/2018_Brazilian_Grand_Prix,2018-11-11 17:10:00
24183,1009,1,1,25.0,55,5,1,0 days 01:39:40.382000,0 days 00:01:41.357000,197.267,2018,21,24,Abu Dhabi Grand Prix,http://en.wikipedia.org/wiki/2018_Abu_Dhabi_Grand_Prix,2018-11-25 13:10:00
24184,1009,20,2,18.0,55,1,1,0 days 01:39:42.963000,0 days 00:01:40.867000,198.225,2018,21,24,Abu Dhabi Grand Prix,http://en.wikipedia.org/wiki/2018_Abu_Dhabi_Grand_Prix,2018-11-25 13:10:00
24185,1009,830,3,15.0,55,6,1,0 days 01:39:53.088000,0 days 00:01:41.909000,196.198,2018,21,24,Abu Dhabi Grand Prix,http://en.wikipedia.org/wiki/2018_Abu_Dhabi_Grand_Prix,2018-11-25 13:10:00
24186,1009,817,4,12.0,55,3,1,0 days 01:39:55.761000,0 days 00:01:41.249000,197.477,2018,21,24,Abu Dhabi Grand Prix,http://en.wikipedia.org/wiki/2018_Abu_Dhabi_Grand_Prix,2018-11-25 13:10:00
24187,1009,822,5,10.0,55,2,1,0 days 01:40:28.339000,0 days 00:01:40.953000,198.056,2018,21,24,Abu Dhabi Grand Prix,http://en.wikipedia.org/wiki/2018_Abu_Dhabi_Grand_Prix,2018-11-25 13:10:00
