resultId,raceId,driverId,positionOrder,points,laps,rank,statusId,time_,fastestLapTime_,fastestLapSpeed_
25007,1054,830,2,18.0,66,3,1,0 days 01:35:00.569000,0 days 00:01:20.695000,207.581
25008,1054,822,3,16.0,66,1,1,0 days 01:35:04.951000,0 days 00:01:19.865000,209.738
25009,1054,815,4,12.0,66,2,1,0 days 01:35:11.156000,0 days 00:01:20.643000,207.715
25010,1054,846,5,10.0,66,7,1,0 days 01:35:22.790000,0 days 00:01:21.696000,205.038
25011,1054,844,6,8.0,66,6,1,0 days 01:35:27.202000,0 days 00:01:21.496000,205.541
25012,1054,839,7,6.0,66,8,1,0 days 01:35:35.170000,0 days 00:01:21.886000,204.562
25013,1054,4,8,4.0,66,5,1,0 days 01:34:33.229000,0 days 00:01:21.032000,206.718
25014,1054,817,9,2.0,66,10,1,0 days 01:35:46.790000,0 days 00:01:21.987000,204.31
25015,1054,842,10,1.0,66,11,1,0 days 01:35:47.884000,0 days 00:01:22.014000,204.243
25016,1054,832,11,0.0,66,14,1,0 days 01:35:50.376000,0 days 00:01:22.325000,203.471
25017,1054,841,12,0.0,65,13,11,,0 days 00:01:22.167000,203.862
25018,1054,20,13,0.0,65,15,11,,0 days 00:01:22.416000,203.246
25019,1054,840,14,0.0,65,9,11,,0 days 00:01:21.970000,204.352
25020,1054,852,15,0.0,65,12,11,,0 days 00:01:22.058000,204.133
25021,1054,847,16,0.0,65,16,11,,0 days 00:01:22.654000,202.661
25022,1054,854,17,0.0,64,17,12,,0 days 00:01:22.755000,202.414
25023,1054,849,18,0.0,64,18,12,,0 days 00:01:23.155000,201.44
25024,1054,853,19,0.0,64,19,12,,0 days 00:01:23.641000,200.27
25025,1054,8,20,0.0,1,0,130,,0 days 00:01:28.217748947,210.58524607730575
25026,1055,1,1,25.0,66,5,1,0 days 01:33:07.680000,0 days 00:01:20.665000,208.64
25027,1055,830,2,19.0,66,1,1,0 days 01:33:23.521000,0 days 00:01:18.149000,215.357
25028,1055,822,3,15.0,66,2,1,0 days 01:33:34.290000,0 days 00:01:19.430000,211.884
25029,1055,844,4,12.0,66,4,1,0 days 01:34:02.296000,0 days 00:01:20.459000,209.174
25030,1055,815,5,10.0,66,3,1,0 days 01:34:11.351000,0 days 00:01:19.483000,211.743
25031,1055,817,6,8.0,66,10,1,0 days 01:34:21.448000,0 days 00:01:21.853000,205.612
25032,1055,832,7,6.0,66,9,1,0 days 01:34:22.350000,0 days 00:01:21.568000,206.33
25033,1055,846,8,4.0,65,7,11,,0 days 00:01:21.279000,207.064
25034,1055,839,9,2.0,65,18,11,,0 days 00:01:23.311000,202.014
25035,1055,842,10,1.0,65,8,11,,0 days 00:01:21.375000,206.82
25036,1055,840,11,0.0,65,11,11,,0 days 00:01:22.607000,203.735
25037,1055,8,12,0.0,65,15,11,,0 days 00:01:22.868000,203.094
25038,1055,20,13,0.0,65,14,11,,0 days 00:01:22.820000,203.211
25039,1055,847,14,0.0,65,17,11,,0 days 00:01:23.208000,202.264
25040,1055,841,15,0.0,65,13,11,,0 days 00:01:22.802000,203.255
25041,1055,849,16,0.0,65,16,11,,0 days 00:01:22.905000,203.003
25042,1055,4,17,0.0,65,6,11,,0 days 00:01:21.182000,207.311
25043,1055,854,18,0.0,64,12,12,,0 days 00:01:22.637000,203.661
25044,1055,853,19,0.0,64,19,12,,0 days 00:01:24.040000,200.261
25045,1055,852,20,0.0,6,20,10,,0 days 00:01:24.825000,198.408
25047,1056,832,2,18.0,78,5,1,0 days 01:39:05.788000,0 days 00:01:14.621000,160.989
25046,1056,830,1,25.0,78,6,1,0 days 01:38:56.820000,0 days 00:01:14.649000,160.929
25048,1056,846,3,15.0,78,7,1,0 days 01:39:16.247000,0 days 00:01:14.670000,160.883
25049,1056,815,4,12.0,78,3,1,0 days 01:39:17.310000,0 days 00:01:14.552000,161.138
25050,1056,20,5,10.0,78,11,1,0 days 01:39:49.411000,0 days 00:01:15.316000,159.503
25051,1056,842,6,8.0,78,14,1,0 days 01:39:50.716000,0 days 00:01:15.412000,159.3
25052,1056,1,7,7.0,78,1,1,0 days 01:40:05.051000,0 days 00:01:12.909000,164.769
25053,1056,840,8,4.0,77,8,11,,0 days 00:01:14.674000,160.875
25054,1056,839,9,2.0,77,12,11,,0 days 00:01:15.316000,159.503
25055,1056,841,10,1.0,77,13,11,,0 days 00:01:15.331000,159.472
25056,1056,8,11,0.0,77,9,11,,0 days 00:01:14.971000,160.237
25057,1056,817,12,0.0,77,4,11,,0 days 00:01:14.578000,161.082
25058,1056,4,13,0.0,77,10,11,,0 days 00:01:15.026000,160.12
25059,1056,847,14,0.0,77,15,11,,0 days 00:01:15.539000,159.033
25060,1056,849,15,0.0,77,16,11,,0 days 00:01:15.573000,158.961
25061,1056,852,16,0.0,77,2,11,,0 days 00:01:14.037000,162.259
25062,1056,853,17,0.0,75,19,13,,0 days 00:01:16.866000,156.287
25063,1056,854,18,0.0,75,18,13,,0 days 00:01:16.425000,157.189
25064,1056,822,19,0.0,29,17,61,,0 days 00:01:15.706000,158.682
25065,1056,844,20,0.0,0,0,30,,0 days 00:01:28.217748947,210.58524607730575
25066,1057,815,1,25.0,51,2,1,0 days 02:13:36.410000,0 days 00:01:44.687000,206.432
25067,1057,20,2,18.0,51,4,1,0 days 02:13:37.795000,0 days 00:01:44.890000,206.032
25068,1057,842,3,15.0,51,6,1,0 days 02:13:39.172000,0 days 00:01:45.220000,205.386
25069,1057,844,4,12.0,51,8,1,0 days 02:13:40.238000,0 days 00:01:45.382000,205.071
25070,1057,846,5,10.0,51,7,1,0 days 02:13:41.164000,0 days 00:01:45.326000,205.18
25071,1057,4,6,8.0,51,11,1,0 days 02:13:42.792000,0 days 00:01:45.624000,204.601
25072,1057,852,7,6.0,51,5,1,0 days 02:13:43.034000,0 days 00:01:44.939000,205.936
25073,1057,832,8,4.0,51,13,1,0 days 02:13:44.119000,0 days 00:01:45.700000,204.454
25074,1057,817,9,2.0,51,14,1,0 days 02:13:45.284000,0 days 00:01:45.713000,204.428
25075,1057,8,10,1.0,51,10,1,0 days 02:13:45.986000,0 days 00:01:45.601000,204.645
25076,1057,841,11,0.0,51,9,1,0 days 02:13:46.664000,0 days 00:01:45.575000,204.696
25077,1057,822,12,0.0,51,12,1,0 days 02:13:47.674000,0 days 00:01:45.665000,204.521
25078,1057,854,13,0.0,51,18,1,0 days 02:13:50.651000,0 days 00:01:47.624000,200.799
25079,1057,853,14,0.0,51,19,1,0 days 02:13:50.725000,0 days 00:01:47.747000,200.569
25080,1057,1,15,0.0,51,3,1,0 days 02:13:54.078000,0 days 00:01:44.769000,206.27
25081,1057,849,16,0.0,51,17,1,0 days 02:14:19.789000,0 days 00:01:46.608000,202.712
25082,1057,847,17,0.0,48,15,6,,0 days 00:01:45.959000,203.954
25083,1057,830,18,0.0,45,1,3,,0 days 00:01:44.481000,206.839
25084,1057,840,19,0.0,29,16,3,,0 days 00:01:46.207000,203.478
25085,1057,839,20,0.0,3,20,101,,0 days 00:01:50.850000,194.955
25086,1059,830,1,26.0,53,1,1,0 days 01:27:25.770000,0 days 00:01:36.404000,218.156
25087,1059,1,2,18.0,53,5,1,0 days 01:27:28.674000,0 days 00:01:37.410000,215.903
25088,1059,815,3,15.0,53,2,1,0 days 01:27:34.581000,0 days 00:01:36.693000,217.504
25089,1059,822,4,12.0,53,3,1,0 days 01:27:40.388000,0 days 00:01:36.960000,216.905
25090,1059,846,5,10.0,53,6,1,0 days 01:28:29.802000,0 days 00:01:37.425000,215.87
25091,1059,817,6,8.0,53,14,1,0 days 01:28:41.627000,0 days 00:01:38.324000,213.896
25092,1059,842,7,6.0,53,11,1,0 days 01:28:42.366000,0 days 00:01:38.103000,214.378
25093,1059,4,8,4.0,53,7,1,0 days 01:28:43.465000,0 days 00:01:37.646000,215.382
25094,1059,20,9,2.0,53,4,1,0 days 01:28:45.436000,0 days 00:01:37.138000,216.508
25095,1059,840,10,1.0,53,9,1,0 days 01:28:57.716000,0 days 00:01:37.828000,214.981
25096,1059,832,11,0.0,53,18,1,0 days 01:29:05.107000,0 days 00:01:38.931000,212.584
25097,1059,847,12,0.0,52,13,11,,0 days 00:01:38.314000,213.918
25098,1059,852,13,0.0,52,19,11,,0 days 00:01:38.980000,212.479
25099,1059,839,14,0.0,52,15,11,,0 days 00:01:38.645000,213.2
25100,1059,841,15,0.0,52,16,11,,0 days 00:01:38.702000,213.077
25101,1059,844,16,0.0,52,8,11,,0 days 00:01:37.681000,215.304
25102,1059,8,17,0.0,52,10,11,,0 days 00:01:37.992000,214.621
25103,1059,849,18,0.0,52,12,11,,0 days 00:01:38.313000,213.92
25104,1059,854,19,0.0,52,17,11,,0 days 00:01:38.847000,212.765
25105,1059,853,20,0.0,52,20,11,,0 days 00:01:39.317000,211.758
25106,1058,830,1,25.0,71,3,1,0 days 01:22:18.925000,0 days 00:01:08.017000,228.542
25107,1058,1,2,19.0,71,1,1,0 days 01:22:54.668000,0 days 00:01:07.058000,231.811
25108,1058,822,3,15.0,71,5,1,0 days 01:23:05.832000,0 days 00:01:08.619000,226.537
25109,1058,815,4,12.0,71,2,1,0 days 01:23:06.359000,0 days 00:01:07.894000,228.956
25110,1058,846,5,10.0,70,7,11,,0 days 00:01:08.903000,225.604
25111,1058,832,6,8.0,70,4,11,,0 days 00:01:08.609000,226.57
25112,1058,844,7,6.0,70,6,11,,0 days 00:01:08.738000,226.145
25113,1058,840,8,4.0,70,14,11,,0 days 00:01:09.787000,222.746
25114,1058,4,9,2.0,70,13,11,,0 days 00:01:09.749000,222.867
25115,1058,852,10,1.0,70,11,11,,0 days 00:01:09.650000,223.184
25116,1058,8,11,0.0,70,8,11,,0 days 00:01:09.128000,224.869
25117,1058,20,12,0.0,70,15,11,,0 days 00:01:09.821000,222.637
25118,1058,817,13,0.0,70,9,11,,0 days 00:01:09.305000,224.295
25119,1058,839,14,0.0,70,10,11,,0 days 00:01:09.576000,223.421
25120,1058,841,15,0.0,70,12,11,,0 days 00:01:09.723000,222.95
25121,1058,854,16,0.0,69,16,12,,0 days 00:01:10.005000,222.052
25122,1058,849,17,0.0,68,17,13,,0 days 00:01:10.104000,221.739
25123,1058,853,18,0.0,68,19,13,,0 days 00:01:10.951000,219.092
25124,1058,847,19,0.0,36,18,5,,0 days 00:01:10.499000,220.496
25125,1058,842,20,0.0,1,0,4,,0 days 00:01:28.217748947,210.58524607730575
25126,1060,830,1,26.0,71,1,1,0 days 01:23:54.543000,0 days 00:01:06.200000,234.815
25127,1060,822,2,18.0,71,6,1,0 days 01:24:12.516000,0 days 00:01:08.374000,227.349
25128,1060,846,3,15.0,71,10,1,0 days 01:24:14.562000,0 days 00:01:08.471000,227.027
25129,1060,1,4,12.0,71,3,1,0 days 01:24:40.995000,0 days 00:01:08.126000,228.177
25130,1060,832,5,10.0,71,2,1,0 days 01:24:51.687000,0 days 00:01:07.762000,229.402
25131,1060,815,6,8.0,71,5,1,0 days 01:24:52.458000,0 days 00:01:08.192000,227.956
25132,1060,817,7,6.0,71,14,1,0 days 01:24:54.938000,0 days 00:01:08.820000,225.876
25133,1060,844,8,4.0,71,13,1,0 days 01:24:55.738000,0 days 00:01:08.698000,226.277
25134,1060,842,9,2.0,71,4,1,0 days 01:24:56.387000,0 days 00:01:08.146000,228.11
25135,1060,4,10,1.0,70,7,11,,0 days 00:01:08.405000,227.246
25136,1060,847,11,0.0,70,16,11,,0 days 00:01:08.900000,225.613
25137,1060,852,12,0.0,70,9,11,,0 days 00:01:08.455000,227.08
25138,1060,840,13,0.0,70,12,11,,0 days 00:01:08.659000,226.405
25139,1060,841,14,0.0,70,17,11,,0 days 00:01:09.042000,225.149
25140,1060,8,15,0.0,70,15,11,,0 days 00:01:08.874000,225.699
25141,1060,849,16,0.0,70,11,11,,0 days 00:01:08.520000,226.865
25142,1060,20,17,0.0,69,8,4,,0 days 00:01:08.420000,227.196
25143,1060,854,18,0.0,69,18,12,,0 days 00:01:09.394000,224.007
25144,1060,853,19,0.0,69,19,12,,0 days 00:01:09.757000,222.842
25145,1060,839,20,0.0,0,0,4,,0 days 00:01:28.217748947,210.58524607730575
25146,1061,1,1,25.0,52,2,1,0 days 01:58:23.284000,0 days 00:01:29.699000,236.43
25147,1061,844,2,18.0,52,5,1,0 days 01:58:27.155000,0 days 00:01:30.569000,234.159
25148,1061,822,3,15.0,52,4,1,0 days 01:58:34.409000,0 days 00:01:30.524000,234.275
25149,1061,846,4,12.0,52,9,1,0 days 01:58:51.857000,0 days 00:01:31.420000,231.979
25150,1061,817,5,10.0,52,8,1,0 days 01:59:05.908000,0 days 00:01:31.284000,232.325
25151,1061,832,6,8.0,52,7,1,0 days 01:59:06.738000,0 days 00:01:31.223000,232.48
25152,1061,4,7,6.0,52,10,1,0 days 01:59:35.377000,0 days 00:01:31.698000,231.276
25153,1061,840,8,4.0,52,12,1,0 days 01:59:37.573000,0 days 00:01:31.992000,230.537
25154,1061,839,9,2.0,52,14,1,0 days 01:59:39.446000,0 days 00:01:32.210000,229.992
25155,1061,852,10,1.0,52,6,1,0 days 01:59:45.349000,0 days 00:01:30.826000,233.497
25156,1061,842,11,0.0,52,3,1,0 days 01:59:48.611000,0 days 00:01:30.266000,234.945
25157,1061,847,12,0.0,51,13,11,,0 days 00:01:32.049000,230.394
25158,1061,841,13,0.0,51,15,11,,0 days 00:01:32.346000,229.653
25159,1061,849,14,0.0,51,16,11,,0 days 00:01:32.477000,229.328
25160,1061,8,15,0.0,51,11,11,,0 days 00:01:31.895000,230.78
25161,1061,815,16,0.0,51,1,11,,0 days 00:01:28.617000,239.317
25162,1061,853,17,0.0,51,18,11,,0 days 00:01:32.909000,228.262
25163,1061,854,18,0.0,51,17,11,,0 days 00:01:32.862000,228.377
25164,1061,20,19,0.0,40,19,31,,0 days 00:01:33.059000,227.894
25165,1061,830,20,0.0,0,0,4,,0 days 00:01:28.217748947,210.58524607730575
25166,1062,839,1,25.0,70,5,1,0 days 02:04:43.199000,0 days 00:01:21.421000,193.704
25167,1062,1,2,18.0,70,2,1,0 days 02:04:45.935000,0 days 00:01:18.715000,200.363
25168,1062,832,3,15.0,70,6,1,0 days 02:04:58.217000,0 days 00:01:21.423000,193.699
25169,1062,4,4,12.0,70,3,1,0 days 02:04:58.850000,0 days 00:01:20.359000,196.264
25170,1062,842,5,11.0,70,1,1,0 days 02:05:46.813000,0 days 00:01:18.394000,201.183
25171,1062,852,6,8.0,70,10,1,0 days 02:05:59.002000,0 days 00:01:22.450000,191.286
25172,1062,849,7,6.0,70,14,1,0 days 02:06:01.109000,0 days 00:01:22.831000,190.406
25173,1062,847,8,4.0,70,9,1,0 days 02:06:02.293000,0 days 00:01:22.112000,192.074
25174,1062,830,9,2.0,70,4,1,0 days 02:06:03.443000,0 days 00:01:20.945000,194.843
25175,1062,8,10,1.0,69,8,11,,0 days 00:01:21.518000,193.473
25176,1062,817,11,0.0,69,13,11,,0 days 00:01:22.802000,190.473
25177,1062,854,12,0.0,69,11,11,,0 days 00:01:22.711000,190.683
25178,1062,841,13,0.0,69,12,11,,0 days 00:01:22.736000,190.625
25179,1062,853,14,0.0,3,0,4,,0 days 00:01:28.217748947,210.58524607730575
25180,1062,846,15,0.0,2,0,4,,0 days 00:01:28.217748947,210.58524607730575
25181,1062,822,16,0.0,0,0,4,,0 days 00:01:28.217748947,210.58524607730575
25182,1062,815,17,0.0,0,0,4,,0 days 00:01:28.217748947,210.58524607730575
25183,1062,844,18,0.0,0,0,4,,0 days 00:01:28.217748947,210.58524607730575
25184,1062,840,19,0.0,0,0,4,,0 days 00:01:28.217748947,210.58524607730575
25185,1062,20,20,0.0,70,7,2,,0 days 00:01:21.459000,193.613
25186,1063,830,1,12.5,1,0,1,0 days 00:03:27.071000,0 days 00:01:28.217748947,210.58524607730575
25187,1063,847,2,9.0,1,0,1,0 days 00:03:29.066000,0 days 00:01:28.217748947,210.58524607730575
25188,1063,1,3,7.5,1,0,1,0 days 00:03:29.672000,0 days 00:01:28.217748947,210.58524607730575
25189,1063,817,4,6.0,1,0,1,0 days 00:03:31.567000,0 days 00:01:28.217748947,210.58524607730575
25190,1063,20,5,5.0,1,0,1,0 days 00:03:34.550000,0 days 00:01:28.217748947,210.58524607730575
25191,1063,842,6,4.0,1,0,1,0 days 00:03:37.248000,0 days 00:01:28.217748947,210.58524607730575
25192,1063,839,7,3.0,1,0,1,0 days 00:03:38.650000,0 days 00:01:28.217748947,210.58524607730575
25193,1063,844,8,2.0,1,0,1,0 days 00:03:39.679000,0 days 00:01:28.217748947,210.58524607730575
25194,1063,849,9,1.0,1,0,1,0 days 00:03:42.556000,0 days 00:01:28.217748947,210.58524607730575
25195,1063,832,10,0.5,1,0,1,0 days 00:03:43.237000,0 days 00:01:28.217748947,210.58524607730575
25196,1063,4,11,0.0,1,0,1,0 days 00:03:47.661000,0 days 00:01:28.217748947,210.58524607730575
25197,1063,822,12,0.0,1,0,1,0 days 00:03:49.485000,0 days 00:01:28.217748947,210.58524607730575
25198,1063,841,13,0.0,1,0,1,0 days 00:03:51.234000,0 days 00:01:28.217748947,210.58524607730575
25199,1063,846,14,0.0,1,0,1,0 days 00:03:54.181000,0 days 00:01:28.217748947,210.58524607730575
25200,1063,852,15,0.0,1,0,1,0 days 00:03:55.400000,0 days 00:01:28.217748947,210.58524607730575
25201,1063,854,16,0.0,1,0,1,0 days 00:03:56.578000,0 days 00:01:28.217748947,210.58524607730575
25202,1063,853,17,0.0,1,0,1,0 days 00:03:59.064000,0 days 00:01:28.217748947,210.58524607730575
25203,1063,8,18,0.0,1,0,1,0 days 00:04:03.125000,0 days 00:01:28.217748947,210.58524607730575
25204,1063,815,19,0.0,1,0,1,0 days 00:04:05.276000,0 days 00:01:28.217748947,210.58524607730575
25205,1063,840,20,0.0,1,0,1,0 days 00:04:11.179000,0 days 00:01:28.217748947,210.58524607730575
25206,1064,830,1,25.0,72,3,1,0 days 01:30:05.395000,0 days 00:01:13.275000,209.244
25207,1064,1,2,19.0,72,1,1,0 days 01:30:26.327000,0 days 00:01:11.097000,215.654
25208,1064,822,3,15.0,72,2,1,0 days 01:31:01.855000,0 days 00:01:12.549000,211.338
25209,1064,842,4,12.0,71,10,11,,0 days 00:01:14.818000,204.929
25210,1064,844,5,10.0,71,9,11,,0 days 00:01:14.780000,205.033
25211,1064,4,6,8.0,71,7,11,,0 days 00:01:14.323000,206.294
25212,1064,832,7,6.0,71,13,11,,0 days 00:01:15.260000,203.725
25213,1064,815,8,4.0,71,4,11,,0 days 00:01:13.461000,208.714
25214,1064,839,9,2.0,71,8,11,,0 days 00:01:14.675000,205.321
25215,1064,846,10,1.0,71,6,11,,0 days 00:01:14.236000,206.535
25216,1064,817,11,0.0,71,11,11,,0 days 00:01:14.920000,204.65
25217,1064,840,12,0.0,70,15,12,,0 days 00:01:15.611000,202.78
25218,1064,20,13,0.0,70,5,12,,0 days 00:01:13.958000,207.312
25219,1064,841,14,0.0,70,12,12,,0 days 00:01:15.125000,204.091
25220,1064,9,15,0.0,70,14,12,,0 days 00:01:15.442000,203.234
25221,1064,849,16,0.0,70,18,12,,0 days 00:01:15.790000,202.301
25222,1064,847,17,0.0,69,16,6,,0 days 00:01:15.628000,202.734
25223,1064,854,18,0.0,69,19,13,,0 days 00:01:15.927000,201.936
25224,1064,852,19,0.0,48,17,131,,0 days 00:01:15.783000,202.319
25225,1064,853,20,0.0,41,20,9,,0 days 00:01:16.066000,201.567
25226,1065,817,1,26.0,53,1,1,0 days 01:21:54.365000,0 days 00:01:24.812000,245.894
25227,1065,846,2,18.0,53,3,1,0 days 01:21:56.112000,0 days 00:01:24.971000,245.434
25228,1065,822,3,15.0,53,2,1,0 days 01:21:59.286000,0 days 00:01:24.827000,245.85
25229,1065,844,4,12.0,53,6,1,0 days 01:22:01.674000,0 days 00:01:25.319000,244.433
25230,1065,815,5,10.0,53,4,1,0 days 01:22:03.088000,0 days 00:01:25.156000,244.901
25231,1065,832,6,8.0,53,8,1,0 days 01:22:04.900000,0 days 00:01:25.559000,243.747
25232,1065,840,7,6.0,53,13,1,0 days 01:22:10.169000,0 days 00:01:25.853000,242.912
25233,1065,4,8,4.0,53,7,1,0 days 01:22:11.566000,0 days 00:01:25.472000,243.995
25234,1065,847,9,2.0,53,11,1,0 days 01:22:14.107000,0 days 00:01:25.835000,242.963
25235,1065,839,10,1.0,53,9,1,0 days 01:22:15.233000,0 days 00:01:25.566000,243.727
25236,1065,849,11,0.0,53,16,1,0 days 01:22:18.108000,0 days 00:01:25.953000,242.63
25237,1065,20,12,0.0,53,15,1,0 days 01:22:18.986000,0 days 00:01:25.938000,242.672
25238,1065,841,13,0.0,53,10,1,0 days 01:22:21.581000,0 days 00:01:25.718000,243.295
25239,1065,9,14,0.0,53,12,1,0 days 01:22:24.134000,0 days 00:01:25.849000,242.924
25240,1065,854,15,0.0,53,17,1,0 days 01:22:45.453000,0 days 00:01:26.707000,240.52
25241,1065,853,16,0.0,41,18,131,,0 days 00:01:27.202000,239.155
25242,1065,1,17,0.0,25,14,4,,0 days 00:01:25.870000,242.864
25243,1065,830,18,0.0,25,5,4,,0 days 00:01:25.173000,244.852
25244,1065,842,19,0.0,3,19,22,,0 days 00:01:29.005000,234.31
25245,1065,852,20,0.0,0,0,23,,0 days 00:01:28.217748947,210.58524607730575
25246,1066,1,1,25.0,53,2,1,0 days 01:30:41.001000,0 days 00:01:37.575000,215.76
25247,1066,830,2,18.0,53,5,1,0 days 01:31:34.272000,0 days 00:01:38.396000,213.959
25248,1066,832,3,15.0,53,12,1,0 days 01:31:43.476000,0 days 00:01:39.294000,212.024
25249,1066,817,4,12.0,53,9,1,0 days 01:31:46.608000,0 days 00:01:39.124000,212.388
25250,1066,822,5,10.0,53,3,1,0 days 01:31:48.534000,0 days 00:01:38.216000,214.352
25251,1066,4,6,8.0,53,6,1,0 days 01:32:02.322000,0 days 00:01:38.686000,213.331
25252,1066,846,7,7.0,53,1,1,0 days 01:32:08.225000,0 days 00:01:37.423000,216.096
25253,1066,8,8,4.0,53,16,1,0 days 01:32:09.956000,0 days 00:01:40.289000,209.921
25254,1066,815,9,2.0,53,10,1,0 days 01:32:11.077000,0 days 00:01:39.215000,212.193
25255,1066,847,10,1.0,53,18,1,0 days 01:32:21.552000,0 days 00:01:40.596000,209.28
25256,1066,840,11,0.0,53,17,1,0 days 01:32:27.199000,0 days 00:01:40.464000,209.555
25257,1066,20,12,0.0,52,11,11,,0 days 00:01:39.251000,212.116
25258,1066,842,13,0.0,52,4,11,,0 days 00:01:38.279000,214.214
25259,1066,839,14,0.0,52,19,11,,0 days 00:01:40.598000,209.276
25260,1066,844,15,0.0,52,7,11,,0 days 00:01:38.994000,212.667
25261,1066,841,16,0.0,52,8,11,,0 days 00:01:39.058000,212.53
25262,1066,852,17,0.0,52,13,11,,0 days 00:01:39.960000,210.612
25263,1066,853,18,0.0,51,20,12,,0 days 00:01:41.713000,206.982
25264,1066,849,19,0.0,47,14,3,,0 days 00:01:40,210.528
25265,1066,854,20,0.0,32,15,44,,0 days 00:01:40.276000,209.948
25266,1067,822,1,26.0,58,1,1,0 days 01:31:04.103000,0 days 00:01:30.432000,212.5
25267,1067,830,2,18.0,58,9,1,0 days 01:31:18.687000,0 days 00:01:32.759000,207.169
25268,1067,815,3,15.0,58,4,1,0 days 01:31:37.574000,0 days 00:01:32.459000,207.841
25269,1067,844,4,12.0,58,8,1,0 days 01:31:41.917000,0 days 00:01:32.737000,207.218
25270,1067,1,5,10.0,58,10,1,0 days 01:31:45.915000,0 days 00:01:32.763000,207.16
25271,1067,842,6,8.0,58,11,1,0 days 01:31:48.395000,0 days 00:01:32.814000,207.046
25272,1067,846,7,6.0,58,3,1,0 days 01:31:51.316000,0 days 00:01:32.446000,207.87
25273,1067,832,8,4.0,58,2,1,0 days 01:31:55.629000,0 days 00:01:31.921000,209.057
